MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.89
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.38
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.5
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.88
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.77
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.29
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.36
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.1
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.9
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,0.82
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.86
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.88
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.19
5.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,4.34
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.47
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.49
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.53
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,0.54
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.8
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.81
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.68
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.05
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.59
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.89
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.15
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.62
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.56
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.29
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,4.81
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.02
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.01
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.23
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.89
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.81
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.14
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,4.48
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,4.32
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.38
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.51
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.15
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.69
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.25
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.19
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.23
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.19
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.84
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.26
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.88
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.53
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.06
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.46
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.1
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.31
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.35
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.64
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.2
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.3
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.05
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.52
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.92
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.72
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.01
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.62
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.59
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.14
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.95
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.02
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.59
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.92
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.4
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.37
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,0.82
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.46
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.84
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.36
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.04
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,0.44
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.05
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.81
2.65,36.0,4.66,0.99,715.0,4.64,37.76,-121.37,0.64
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.75
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.64
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.07
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.75
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.28
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.18
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.31
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.25
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.24
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.76
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.93
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.69
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.31
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.2
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.05
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.72
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.12
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.08
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.93
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.88
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.34
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.54
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.88
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.12
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.14
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.46
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.57
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.14
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.27
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.85
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.61
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.08
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.82
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.27
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.88
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.88
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.48
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.03
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,4.3
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.55
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.32
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.86
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.88
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.16
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.05
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.98
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.13
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.64
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.61
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.12
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.42
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.88
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.51
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.89
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.59
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.74
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.51
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.32
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.88
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.12
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.72
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.42
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.85
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.78
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.83
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.95,2.0
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.57
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.52
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,2.07
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.95
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.48
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.52
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.75
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.76
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.57
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.98
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.0
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.82
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.97
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.23
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.22
5.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,4.52
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.88
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.04
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.11
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,4.51
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.26
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.88
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.39
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.73
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.68
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.95,1.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.07
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.79
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.24
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.52
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,2.96
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.1
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.29
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.91
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.18
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.84
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.97
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.48
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.17
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.01
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,2.04
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,4.68
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.32
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.48
2.65,36.0,4.66,0.99,715.0,4.64,37.76,-121.37,1.42
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.2
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.32
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.5
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.55
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.62
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,0.88
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.58
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.87
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.75
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.33
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.69
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.64
2.65,36.0,4.66,0.99,715.0,4.64,37.76,-121.37,1.71
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.39
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.65
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.81
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.1
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.64
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.68
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.21
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.82
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.13
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.45
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.41
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.53
4.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,3.58
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.54
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.57
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.38
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.76
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,0.96
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.11
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.62
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,0.63
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.93
2.65,36.0,4.66,0.99,715.0,4.64,37.76,-121.37,1.84
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.95,2.66
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.5
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.52
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.73
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.13
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.32
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.34
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.62
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.12
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,4.33
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.98
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.17
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.05
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.74
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.63
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.99
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,4.94
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.35
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,37.76,-121.37,1.17
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.54
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,2.96
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.37
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.16
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.25
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.9
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.5
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,0.94
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.9
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.58
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.76
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.04
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.67
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,4.04
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.64
5.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.95,4.0
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.55
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.15
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.23
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,2.73
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.36
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.74
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.96
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.74
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,2.74
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.67
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,1.76
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,2.88
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.65
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.78
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.12
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.16
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.19
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.05
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-121.37,2.94
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.2
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.52
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.17
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.82
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.25
6.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,5.0
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.25
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,1.36
3.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,2.01
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.67
2.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,0.8
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,0.41
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.19
3.65,36.0,4.66,1.0,715.0,4.61,34.08,-121.37,2.92
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-117.37,3.44
5.65,36.0,5.66,1.0,715.0,4.61,34.08,-121.37,4.35
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.88
4.65,36.0,5.66,0.99,715.0,4.64,34.08,-121.37,3.46
2.65,36.0,4.66,0.99,715.0,4.64,34.08,-117.37,1.48
