age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
2.0,Priv-sect,160910.0,HS-grd,9.0,Legally separated,Craft & Repair,Not-in-family,White,F,4.0,0.0,3.0,USA,>50K
1.0,Priv-sect,342599.0,Grade-11,7.0,Single,Craft & Repair,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,340171.0,Bach,13.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,191782.0,Bach,13.0,Single,Admin Clerical,Other-relative,Black,F,0.0,0.0,2.0,Jamaica,<=50K
0.0,Priv-sect,183945.0,Bach,13.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,114639.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,2.0,0.0,2.0,USA,>50K
0.0,Priv-sect,117595.0,Bach,13.0,Legally married,Sales,Husband,White,M,0.0,0.0,4.0,USA,<=50K
0.0,Priv-sect,149787.0,Bach,13.0,Legally married,Other Services,Wife,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,182771.0,Bach,13.0,Single,Craft & Repair,Own-child,White,M,0.0,0.0,3.0,USA,<=50K
0.0,Fed-govt,177945.0,Some-coll,10.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,185399.0,Grade-11,7.0,Legally separated,Other Services,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,181553.0,Bach,13.0,Legally married,Craft & Repair,Husband,Other,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,404599.0,Some-coll,10.0,Legally separated,Admin Clerical,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,181553.0,Bach,13.0,Single,Protective Services,Own-child,Black,M,0.0,0.0,1.0,USA,<=50K
4.0,Priv-sect,167527.0,HS-grd,9.0,Lost spouse,Sales,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,154978.0,Grade-9,5.0,Legally married,Other Services,Husband,White,M,0.0,2.0,2.0,USA,<=50K
0.0,Priv-sect,270147.0,HS-grd,9.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Self-noninc,182828.0,HS-grd,9.0,Single,Craft & Repair,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,168071.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,181578.0,Grade-10,6.0,Single,Other Services,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,182556.0,Bach,13.0,Single,Craft & Repair,Not-in-family,White,M,4.0,0.0,2.0,USA,>50K
0.0,Priv-sect,187847.0,Some-coll,10.0,Single,Craft & Repair,Own-child,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,113080.0,Some-coll,10.0,Single,Craft & Repair,Own-child,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Unknown,378747.0,Some-coll,10.0,Single,,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
3.0,Mun-gov,164530.0,HS-grd,9.0,Legally separated,Admin Clerical,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,184901.0,Grade-11,7.0,Legally married,Other Services,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,119522.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Fed-govt,247507.0,Bach,13.0,Legally married,Admin Clerical,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,325217.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,274672.0,HS-grd,9.0,Lost spouse,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,180190.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,168224.0,Bach,13.0,Legally married,Tech Support,Husband,White,M,4.0,0.0,3.0,USA,>50K
0.0,Priv-sect,183778.0,HS-grd,9.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
2.0,Mun-gov,101761.0,Some-coll,10.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,155664.0,Some-coll,10.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,3.0,USA,>50K
0.0,Fed-govt,232766.0,Some-coll,10.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,117789.0,Bach,13.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,242871.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,98360.0,Bach,13.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,162572.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,157131.0,Grade-10,6.0,Single,Other Services,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,168071.0,Bach,13.0,Legally married,Professional Specialty,Husband,White,M,0.0,0.0,2.0,USA,>50K
0.0,Mun-gov,189404.0,Bach,13.0,Single,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,242670.0,Grade-11,7.0,Single,Other Services,Own-child,Black,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,234665.0,HS-grd,9.0,Single,Craft & Repair,Other-relative,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,249956.0,Some-coll,10.0,Single,Other Services,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
3.0,Fed-govt,341672.0,Some-coll,10.0,Legally separated,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,382859.0,Bach,13.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,>50K
0.0,Mun-gov,324021.0,Bach,13.0,Legally married,Professional Specialty,Wife,White,F,0.0,0.0,2.0,USA,>50K
1.0,Priv-sect,168827.0,HS-grd,9.0,Legally separated,Craft & Repair,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
2.0,State-govt,101593.0,PhD,16.0,Legally married,Professional Specialty,Husband,White,M,0.0,0.0,4.0,USA,<=50K
3.0,Fed-govt,162623.0,HS-grd,9.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,>50K
0.0,Priv-sect,88095.0,HS-grd,9.0,Single,Other Services,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
3.0,Mun-gov,242713.0,Bach,13.0,Legally separated,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,165815.0,Assoc-acad,12.0,Legally married,Protective Services,Husband,White,M,3.0,0.0,2.0,USA,>50K
0.0,Mun-gov,162572.0,Bach,13.0,Single,Protective Services,Not-in-family,Black,M,0.0,0.0,2.0,USA,<=50K
4.0,Fed-govt,164678.0,PhD,16.0,Lost spouse,Professional Specialty,Not-in-family,White,F,4.0,0.0,4.0,USA,>50K
3.0,Mun-gov,117849.0,Mstr,14.0,Legally married,Exec Management,Husband,White,M,0.0,0.0,3.0,USA,>50K
0.0,Mun-gov,164574.0,Bach,13.0,Single,Professional Specialty,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,189265.0,HS-grd,9.0,Legally separated,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,242752.0,Grade-11,7.0,Single,Craft & Repair,Other-relative,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,381645.0,HS-grd,9.0,Legally married,Admin Clerical,Other-relative,White,F,4.0,0.0,2.0,USA,>50K
1.0,Priv-sect,162576.0,Bach,13.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,>50K
0.0,Priv-sect,182526.0,Bach,13.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,241616.0,HS-grd,9.0,Single,Other Services,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,242552.0,HS-grd,9.0,Single,Other Services,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Mun-gov,347935.0,Grade-11,7.0,Single,Admin Clerical,Other-relative,Black,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,174201.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,240160.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,167868.0,Grade-11,7.0,Legally married,Other Services,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Unknown,278130.0,Grade-11,7.0,Single,,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,318612.0,Grade-11,7.0,Single,Craft & Repair,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,180928.0,HS-grd,9.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,114798.0,Grade-11,7.0,Legally separated,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,184632.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,4.0,0.0,2.0,USA,>50K
2.0,Priv-sect,319831.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,3.0,USA,>50K
0.0,Mun-gov,116968.0,Grade-11,7.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,194259.0,Mstr,14.0,Single,Sales,Not-in-family,White,F,0.0,1.0,4.0,USA,<=50K
0.0,Priv-sect,183786.0,Bach,13.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
2.0,Mun-gov,247880.0,Some-coll,10.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,3.0,USA,<=50K
0.0,Priv-sect,117789.0,Bach,13.0,Single,Admin Clerical,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
4.0,Mun-gov,335973.0,Grade-5-6,3.0,Lost spouse,Other Services,Other-relative,Black,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,117210.0,HS-grd,9.0,Single,Craft & Repair,Own-child,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,114797.0,Grade-11,7.0,Lost spouse,Other Services,Unmarried,White,F,0.0,0.0,1.0,USA,<=50K
2.0,State-govt,314375.0,PhD,16.0,Legally married,Professional Specialty,Husband,White,M,4.0,0.0,3.0,USA,>50K
4.0,Mun-gov,181553.0,Bach,13.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,2.0,USA,>50K
4.0,Mun-gov,80145.0,Some-coll,10.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,187821.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,185554.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,3.0,USA,<=50K
3.0,Priv-sect,282753.0,Bach,13.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,>50K
1.0,Mun-gov,187625.0,Some-coll,10.0,Legally separated,Tech Support,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,162572.0,Some-coll,10.0,Legally married,Craft & Repair,Wife,White,F,4.0,0.0,1.0,USA,>50K
0.0,Priv-sect,180115.0,Grade-11,7.0,Single,Craft & Repair,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Fed-govt,106347.0,Some-coll,10.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,>50K
0.0,Priv-sect,181651.0,HS-grd,9.0,Legally married,Craft & Repair,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,278637.0,Bach,13.0,Legally married,Sales,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,96856.0,Bach,13.0,Single,Sales,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,182653.0,Some-coll,10.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Fed-govt,163027.0,HS-grd,9.0,Legally separated,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,118630.0,Bach,13.0,Legally married,Admin Clerical,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,186909.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,167610.0,Grade-11,7.0,Single,Tech Support,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,111679.0,Some-coll,10.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,199444.0,HS-grd,9.0,Single,Other Services,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Fed-govt,155659.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,187830.0,Bach,13.0,Legally married,Admin Clerical,Husband,White,M,4.0,0.0,2.0,USA,>50K
0.0,Priv-sect,182227.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,1.0,USA,<=50K
3.0,Mun-gov,187618.0,Some-coll,10.0,Legally married,Protective Services,Wife,White,F,4.0,0.0,2.0,USA,>50K
4.0,Priv-sect,185621.0,Bach,13.0,Lost spouse,Professional Specialty,Unmarried,White,F,4.0,0.0,2.0,USA,>50K
4.0,Mun-gov,187847.0,Grade-9,5.0,Lost spouse,Other Services,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Self-inc,185325.0,Bach,13.0,Legally married,Sales,Husband,White,M,4.0,0.0,3.0,USA,>50K
0.0,Priv-sect,218678.0,Grade-11,7.0,Single,Other Services,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Mun-gov,108116.0,Bach,13.0,Single,Admin Clerical,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Mun-gov,164920.0,Assoc-acad,12.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,342730.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,Black,M,0.0,0.0,2.0,USA,<=50K
2.0,Mun-gov,101593.0,Bach,13.0,Legally married,Protective Services,Husband,White,M,0.0,2.0,2.0,USA,>50K
1.0,Priv-sect,183801.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,2.0,2.0,USA,<=50K
0.0,Fed-govt,248059.0,Bach,13.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,169527.0,Bach,13.0,Lost spouse,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,119793.0,Some-coll,10.0,Legally married,Other Services,Husband,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,222810.0,HS-grd,9.0,Lost spouse,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,159580.0,Bach,13.0,Single,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
4.0,Fed-govt,246891.0,Bach,13.0,Lost spouse,Admin Clerical,Not-in-family,White,M,4.0,0.0,2.0,USA,>50K
1.0,Priv-sect,108100.0,Bach,13.0,Legally married,Transport & Moving,Husband,White,M,0.0,0.0,2.0,USA,<=50K
3.0,Mun-gov,259307.0,Some-coll,10.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,2.0,USA,>50K
3.0,Mun-gov,162442.0,Bach,13.0,Legally separated,Professional Specialty,Not-in-family,White,F,0.0,0.0,2.0,USA,>50K
0.0,Priv-sect,169544.0,HS-grd,9.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,243743.0,PhD,16.0,Legally married,Professional Specialty,Husband,White,M,4.0,0.0,3.0,USA,>50K
1.0,Priv-sect,202027.0,Bach,13.0,Legally married,Tech Support,Husband,White,M,0.0,0.0,2.0,USA,>50K
4.0,Mun-gov,183778.0,PhD,16.0,Legally married,Professional Specialty,Husband,White,M,3.0,0.0,1.0,USA,>50K
0.0,Priv-sect,378747.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,322799.0,HS-grd,9.0,Single,Other Services,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,182836.0,Bach,13.0,Lost spouse,Craft & Repair,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,242768.0,Bach,13.0,Single,Craft & Repair,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
2.0,Fed-govt,162856.0,HS-grd,9.0,Legally separated,Admin Clerical,Not-in-family,White,F,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,183746.0,HS-grd,9.0,Lost spouse,Other Services,Other-relative,White,F,1.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,164922.0,HS-grd,9.0,Legally married,Other Services,Wife,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,175409.0,Grade-11,7.0,Lost spouse,Other Services,Not-in-family,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Mun-gov,322866.0,HS-grd,9.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,113760.0,Grade-11,7.0,Single,Other Services,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Mun-gov,129060.0,Some-coll,10.0,Legally married,Admin Clerical,Wife,White,F,0.0,0.0,2.0,USA,>50K
2.0,Fed-govt,113530.0,Prof-sch,15.0,Legally married,Professional Specialty,Husband,White,M,0.0,0.0,3.0,USA,>50K
0.0,Mun-gov,184975.0,Some-coll,10.0,Single,Transport & Moving,Own-child,Black,M,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,187847.0,Bach,13.0,Legally married,Exec Management,Husband,White,M,0.0,0.0,3.0,USA,>50K
4.0,Priv-sect,182653.0,HS-grd,9.0,Legally married,Admin Clerical,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,338816.0,Grade-10,6.0,Single,Other Services,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Mun-gov,403471.0,HS-grd,9.0,Single,Protective Services,Other-relative,Black,M,0.0,0.0,2.0,USA,<=50K
4.0,Self-inc,278637.0,Bach,13.0,Legally married,Craft & Repair,Husband,White,M,4.0,0.0,3.0,USA,>50K
4.0,Fed-govt,174904.0,HS-grd,9.0,Lost spouse,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
3.0,Priv-sect,119665.0,HS-grd,9.0,Legally separated,Admin Clerical,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,182655.0,Bach,13.0,Legally married,Exec Management,Wife,White,F,0.0,0.0,2.0,USA,>50K
1.0,Priv-sect,183594.0,Some-coll,10.0,Legally married,Protective Services,Husband,White,M,0.0,2.0,2.0,USA,<=50K
0.0,Priv-sect,143059.0,HS-grd,9.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,327723.0,Bach,13.0,Legally married,Exec Management,Husband,White,M,4.0,0.0,2.0,USA,>50K
3.0,Priv-sect,113725.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,4.0,0.0,2.0,USA,>50K
0.0,Unknown,182590.0,Some-coll,10.0,Single,,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
2.0,Priv-sect,164970.0,Grade-11,7.0,Legally married,Craft & Repair,Husband,White,M,0.0,2.0,3.0,USA,>50K
3.0,Self-inc,162572.0,Bach,13.0,Legally married,Exec Management,Husband,White,M,4.0,0.0,4.0,USA,>50K
4.0,Mun-gov,181974.0,HS-grd,9.0,Legally separated,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,162205.0,HS-grd,9.0,Single,Admin Clerical,Other-relative,White,F,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,161599.0,HS-grd,9.0,Legally married,Admin Clerical,Husband,White,M,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,111128.0,Grade-11,7.0,Legally married,Other Services,Wife,White,F,0.0,0.0,3.0,USA,>50K
2.0,Mun-gov,322873.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,1.0,Mexico,<=50K
3.0,Mun-gov,239577.0,Mstr,14.0,Legally married,Professional Specialty,Husband,White,M,0.0,0.0,2.0,USA,<=50K
4.0,Priv-sect,323636.0,Grade-5-6,3.0,Legally married,Other Services,Husband,White,M,0.0,0.0,1.0,USA,<=50K
0.0,Priv-sect,215891.0,Bach,13.0,Lost spouse,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,38307.0,HS-grd,9.0,Single,Craft & Repair,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,254949.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,272615.0,HS-grd,9.0,Single,Admin Clerical,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,161691.0,Bach,13.0,Legally married,Admin Clerical,Husband,White,M,0.0,0.0,2.0,USA,<=50K
4.0,Mun-gov,165510.0,Mstr,14.0,Legally married,Professional Specialty,Husband,Black,M,0.0,0.0,2.0,USA,<=50K
1.0,Priv-sect,152652.0,Bach,13.0,Legally married,Other Services,Husband,White,M,0.0,0.0,3.0,USA,<=50K
4.0,Priv-sect,162825.0,HS-grd,9.0,Lost spouse,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
1.0,Mun-gov,32185.0,Bach,13.0,Legally married,Protective Services,Husband,Amer-Indian-Eskimo,M,0.0,0.0,2.0,USA,<=50K
2.0,Fed-govt,164733.0,Bach,13.0,Legally married,Protective Services,Husband,White,M,0.0,0.0,3.0,USA,>50K
3.0,Priv-sect,180195.0,Bach,13.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,>50K
4.0,Priv-sect,185325.0,Bach,13.0,Legally married,Tech Support,Husband,White,M,0.0,2.0,2.0,USA,<=50K
0.0,Priv-sect,403471.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
1.0,Self-noninc,34996.0,Bach,13.0,Legally married,Other Services,Wife,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,327435.0,HS-grd,9.0,Legally separated,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Fed-govt,278230.0,HS-grd,9.0,Living apart,Admin Clerical,Unmarried,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,341638.0,Grade-11,7.0,Legally married,Other Services,Husband,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,114591.0,Some-coll,10.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Self-noninc,160155.0,Bach,13.0,Legally married,Craft & Repair,Husband,Asian-Pac-Islander,M,0.0,0.0,4.0,South,<=50K
0.0,Priv-sect,117618.0,Bach,13.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
2.0,Fed-govt,225516.0,Bach,13.0,Legally married,Admin Clerical,Wife,Black,F,0.0,2.0,2.0,USA,>50K
3.0,Self-inc,114937.0,HS-grd,9.0,Legally married,Craft & Repair,Husband,White,M,4.0,0.0,2.0,USA,>50K
3.0,Fed-govt,163047.0,Bach,13.0,Legally married,Protective Services,Husband,White,M,0.0,1.0,2.0,USA,>50K
0.0,Priv-sect,157131.0,Grade-5-6,3.0,Legally married,Craft & Repair,Husband,White,M,0.0,0.0,2.0,USA,<=50K
2.0,Priv-sect,186359.0,Bach,13.0,Legally married,Tech Support,Husband,White,M,3.0,0.0,3.0,USA,>50K
0.0,Priv-sect,182855.0,Assoc-acad,12.0,Legally separated,Admin Clerical,Not-in-family,White,M,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,114401.0,HS-grd,9.0,Single,Other Services,Own-child,White,F,0.0,0.0,1.0,USA,<=50K
2.0,Mun-gov,104545.0,Bach,13.0,Legally separated,Admin Clerical,Unmarried,White,F,0.0,0.0,3.0,USA,<=50K
0.0,Priv-sect,110171.0,Grade-10,6.0,Legally married,Other Services,Other-relative,White,F,0.0,0.0,2.0,USA,<=50K
0.0,Priv-sect,101593.0,Bach,13.0,Single,Admin Clerical,Own-child,White,F,0.0,0.0,2.0,USA,<=50K
