Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.49,0.54,0.17,1.06,0.4474,0.1666,0.33,5.1
F,0.528,0.47,0.11,1.174,0.486,0.3087,0.231,9.1
F,0.519,0.538,0.19,0.77,0.6105,0.252,0.28,11.7
F,0.36,0.43,0.172,1.4037,0.3,0.223,0.397,5.1
F,0.725,0.56,0.204,2.152,0.985,0.3587,0.35,16.8
F,0.644,0.238,0.11,1.1075,0.3278,0.142,0.301,8.9
F,0.626,0.6,0.1,1.2458,0.502,0.2364,0.355,9.4
F,0.522,0.48,0.187,1.0127,0.35,0.1754,0.226,9.1
F,0.352,0.55,0.16,0.762,0.2659,0.2294,0.2,6.6
M,0.56,0.14,0.12,1.32,0.3773,0.289,0.33,9.7
F,0.35,0.434,0.07,0.4,0.1585,0.0621,0.06,6.2
I,0.132,0.111,0.06,0.03,0.006,0.0056,0.01,4.6
F,0.657,0.7,0.13,1.281,0.8411,0.3812,0.35,12.7
F,0.58,0.292,0.19,0.812,0.2636,0.18,0.259,9.9
F,0.6,0.352,0.09,0.259,0.1635,0.0538,0.14,3.1
I,0.55,0.291,0.157,0.738,0.37,0.135,0.137,6.7
I,0.27,0.16,0.05,0.1051,0.044,0.01,0.025,1.6
F,0.564,0.673,0.18,0.515,0.369,0.1433,0.28,10.9
M,0.33,0.452,0.14,0.804,0.5294,0.226,0.422,6.0
F,0.59,0.49,0.15,1.0161,0.3444,0.3981,0.206,9.4
F,0.614,0.56,0.177,1.0769,0.53,0.2926,0.375,18.6
F,1.02,0.545,0.131,0.8152,0.2627,0.1658,0.27,11.4
F,0.59,0.51,0.17,1.131,0.6453,0.268,0.2224,7.6
F,0.62,0.48,0.118,0.979,0.4122,0.188,0.17,5.3
I,0.511,0.632,0.09,0.5019,0.245,0.2064,0.189,8.6
I,0.31,0.33,0.07,0.247,0.059,0.0439,0.06,5.5
F,0.73,0.46,0.06,1.23,0.3771,0.1333,0.313,8.7
F,0.75,0.62,0.167,1.71,0.3919,0.323,0.33,10.5
F,0.68,0.581,0.24,0.858,0.38,0.1411,0.2666,7.1
F,0.429,0.57,0.19,0.7813,0.429,0.155,0.281,7.9
F,0.885,0.586,0.2,1.58,0.81,0.239,0.31,7.9
F,0.406,0.35,0.14,1.1868,0.6906,0.2874,0.33,10.9
F,0.659,0.613,0.15,0.7658,0.3527,0.195,0.32,14.7
I,0.426,0.153,0.074,0.114,0.0323,0.0203,0.0238,3.1
F,0.47,0.53,0.123,0.735,0.5143,0.2771,0.4713,8.0
F,0.468,0.36,0.19,1.096,0.6,0.178,0.32,9.2
F,0.641,0.48,0.18,1.194,0.3759,0.267,0.27,15.7
M,0.4,0.38,0.13,0.4167,0.292,0.1153,0.08,9.3
F,0.35,0.48,0.161,0.8208,0.3649,0.199,0.2,8.8
F,0.514,0.448,0.16,0.786,0.2887,0.1859,0.3,13.4
F,0.466,0.69,0.18,0.723,0.5381,0.2806,0.53,16.1
I,0.51,0.39,0.132,0.6299,0.2247,0.0841,0.1,6.1
I,0.212,0.155,0.05,0.045,0.013,0.0033,0.012,4.5
F,0.978,0.68,0.13,1.565,0.49,0.2962,0.239,10.2
I,0.23,0.27,0.067,0.117,0.0271,0.016,0.045,5.0
F,0.51,0.3,0.22,0.6483,0.41,0.188,0.21,11.0
F,0.692,0.51,0.093,0.889,0.426,0.1517,0.23,8.7
F,0.47,0.63,0.111,1.2676,0.428,0.2451,0.5,14.7
F,0.6,0.44,0.182,1.331,0.5317,0.2017,0.294,1.6
I,0.67,0.5,0.137,0.3153,0.3968,0.1537,0.203,6.6
F,0.392,0.52,0.19,1.3492,0.7191,0.3215,0.433,12.1
F,0.6,0.469,0.16,0.8395,0.4587,0.2304,0.3097,4.6
F,0.538,0.36,0.109,0.6953,0.1789,0.1748,0.187,8.6
F,0.74,0.49,0.24,1.4567,0.178,0.3015,0.324,11.2
F,0.44,0.36,0.09,1.0235,0.6105,0.264,0.34,14.9
F,0.29,0.22,0.09,0.377,0.2407,0.0876,0.113,2.4
F,0.5,0.46,0.122,0.4458,0.1791,0.1335,0.09,8.0
F,0.6,0.39,0.09,0.967,0.439,0.3174,0.36,13.0
F,0.643,0.35,0.15,1.2934,0.4535,0.346,0.405,11.7
F,0.712,0.242,0.25,1.152,0.619,0.2302,0.261,11.9
M,0.55,0.45,0.196,0.489,0.7115,0.3982,0.4,10.9
F,0.608,0.291,0.143,0.7608,0.291,0.1263,0.191,10.5
F,0.671,0.67,0.12,0.7874,0.5134,0.2109,0.419,9.0
F,0.54,0.65,0.148,1.0308,0.6511,0.3695,0.439,4.3
F,0.84,0.38,0.14,0.68,0.5256,0.2012,0.264,10.3
F,0.643,0.711,0.14,0.7844,0.35,0.2793,0.18,6.4
I,0.362,0.5,0.178,0.6961,0.2065,0.1197,0.179,5.5
F,0.728,0.45,0.18,1.25,0.555,0.2099,0.186,8.1
F,0.473,0.18,0.13,0.92,0.3877,0.2729,0.37,13.9
F,0.748,0.77,0.16,1.2961,0.5157,0.118,0.408,9.9
F,0.74,0.29,0.18,0.7918,0.35,0.19,0.15,10.2
F,0.457,0.26,0.19,0.836,0.2491,0.222,0.17,6.7
F,0.776,0.647,0.25,0.9273,0.5159,0.356,0.552,6.5
F,0.76,0.87,0.138,0.9243,0.8863,0.3699,0.385,8.7
F,0.753,0.66,0.13,1.1467,0.5355,0.2557,0.4,14.7
F,0.84,0.519,0.11,1.13,0.3984,0.237,0.322,12.6
F,0.474,0.5,0.127,0.6182,0.368,0.1176,0.178,12.7
F,0.507,0.59,0.17,0.9807,0.389,0.1554,0.34,10.1
F,0.447,0.541,0.2,0.835,0.2804,0.2753,0.214,10.5
F,0.5,0.52,0.16,1.329,0.491,0.2014,0.35,8.4
F,0.52,0.385,0.124,0.379,0.2184,0.102,0.158,9.6
F,0.591,0.418,0.14,1.0645,0.3227,0.1634,0.184,11.5
F,0.679,0.426,0.138,0.955,0.4336,0.338,0.46,24.2
F,0.621,0.4,0.206,0.535,0.3195,0.211,0.173,6.5
F,0.577,0.27,0.09,0.6235,0.4265,0.1461,0.266,11.7
F,0.961,0.54,0.2,1.563,0.7586,0.1908,0.31,9.9
I,0.43,0.26,0.17,0.47,0.2594,0.0828,0.1,5.4
F,1.11,0.35,0.175,1.4094,0.5271,0.2565,0.41,9.0
F,0.51,0.37,0.1,0.6,0.2209,0.1535,0.217,19.4
F,0.44,0.59,0.14,1.0972,0.39,0.1879,0.272,8.2
F,0.421,0.57,0.14,0.798,0.36,0.2056,0.19,10.6
F,0.723,0.313,0.21,1.1453,0.3932,0.294,0.51,11.5
F,0.543,0.335,0.07,0.8802,0.4767,0.31,0.27,8.1
F,0.772,0.6,0.242,1.843,0.639,0.1306,0.321,15.2
F,0.7,0.37,0.1,0.893,0.8897,0.2655,0.3804,3.9
F,0.692,0.52,0.2,2.2835,0.809,0.3777,0.63,15.3
F,0.45,0.5,0.13,1.238,0.4708,0.19,0.243,5.6
F,0.27,0.27,0.13,0.6536,0.1757,0.134,0.162,4.9
F,0.458,0.4,0.09,0.6323,0.3148,0.1224,0.261,9.4
F,0.8,0.36,0.2,1.6311,0.58,0.273,0.318,21.2
F,0.637,0.42,0.264,2.0156,0.685,0.3343,0.3,11.8
F,0.43,0.53,0.12,1.047,0.226,0.2177,0.425,13.7
F,0.69,0.31,0.19,0.866,0.2647,0.1575,0.14,13.1
F,0.663,0.54,0.13,0.59,0.33,0.2254,0.332,15.0
F,0.487,0.48,0.2,1.6312,0.7996,0.3653,0.24,13.4
F,0.65,0.56,0.15,0.6898,0.388,0.234,0.295,7.8
F,0.522,0.4,0.113,0.514,0.0617,0.0989,0.151,10.1
F,0.411,0.62,0.17,1.16,0.524,0.2715,0.259,6.3
F,0.69,0.51,0.254,1.299,0.629,0.2344,0.289,10.3
F,0.576,0.353,0.129,0.62,0.1509,0.092,0.127,11.2
F,0.705,0.45,0.18,0.9442,0.3425,0.1561,0.322,10.8
F,0.87,0.62,0.1,2.558,0.458,0.478,0.72,9.5
F,0.364,0.46,0.12,0.705,0.398,0.3103,0.22,4.5
F,0.478,0.49,0.17,0.8926,0.3833,0.275,0.368,9.4
F,0.717,0.425,0.24,1.018,0.572,0.357,0.32,13.9
F,0.739,0.43,0.191,1.6284,0.179,0.275,0.408,15.1
F,0.64,0.3,0.14,0.9978,0.3006,0.135,0.235,5.5
F,1.207,0.66,0.135,1.126,0.3266,0.19,0.2042,9.0
F,0.67,0.31,0.1,1.2382,0.4244,0.2644,0.343,15.9
F,0.802,0.426,0.21,0.97,0.54,0.1866,0.366,8.2
F,0.687,0.357,0.18,1.086,0.419,0.1391,0.2,6.1
F,0.669,0.54,0.13,1.27,0.2288,0.2139,0.199,12.6
F,0.57,0.43,0.13,1.2792,0.4303,0.28,0.21,8.0
F,0.68,0.58,0.144,1.159,0.3242,0.1616,0.14,10.3
F,0.488,0.41,0.13,0.572,0.7006,0.2086,0.296,7.7
F,0.54,0.46,0.15,0.76,0.314,0.213,0.179,13.9
F,0.453,0.313,0.191,0.468,0.2189,0.1076,0.163,9.4
F,0.617,0.71,0.14,1.14,0.2528,0.1369,0.35,4.5
F,0.908,0.32,0.132,0.713,0.1851,0.285,0.357,15.3
F,0.349,0.56,0.15,1.6158,0.696,0.3537,0.36,5.2
F,0.732,0.57,0.21,1.4279,0.4639,0.2392,0.347,11.4
F,0.4,0.51,0.14,1.183,0.5405,0.1747,0.46,19.6
F,0.551,0.47,0.147,1.506,0.2807,0.4378,0.55,19.9
F,0.732,0.44,0.2,0.6525,0.5,0.128,0.21,6.5
F,0.6,0.47,0.2,0.816,0.6815,0.2442,0.177,8.9
F,0.4,0.44,0.13,1.43,0.5088,0.2434,0.335,8.9
F,0.57,0.676,0.1,1.86,0.6164,0.4054,0.54,13.5
F,0.731,0.76,0.219,1.25,0.566,0.2882,0.299,10.5
F,0.47,0.4,0.12,0.802,0.2797,0.306,0.292,5.9
F,0.606,0.3,0.18,0.555,0.5724,0.2845,0.268,22.8
F,0.58,0.45,0.069,0.7788,0.349,0.1512,0.262,10.6
F,0.5,0.76,0.18,1.799,0.6571,0.2737,0.1416,11.8
F,0.97,0.39,0.13,0.7944,0.28,0.315,0.29,7.6
I,0.411,0.37,0.112,0.2079,0.061,0.068,0.1,7.9
I,0.17,0.405,0.09,0.3111,0.13,0.033,0.07,6.6
F,0.591,0.38,0.103,0.559,0.3758,0.216,0.26,10.7
F,0.55,0.577,0.157,1.63,0.987,0.3684,0.353,8.4
F,0.698,0.62,0.19,1.0055,0.417,0.2328,0.25,6.0
F,0.413,0.4,0.139,0.6786,0.133,0.1418,0.194,11.7
F,0.43,0.33,0.13,0.7804,0.2159,0.053,0.1152,5.3
F,0.7,0.39,0.22,0.6403,0.3628,0.2999,0.37,8.7
F,0.821,0.4,0.11,1.97,0.8041,0.4113,0.46,7.6
F,0.402,0.39,0.22,0.9707,0.3899,0.2368,0.29,15.3
F,0.527,0.31,0.15,1.1,0.2792,0.22,0.309,9.3
F,0.551,0.49,0.136,1.2919,0.4794,0.2146,0.403,11.6
F,0.414,0.31,0.09,0.4553,0.323,0.0748,0.203,10.0
F,0.84,0.482,0.14,1.03,0.4779,0.237,0.159,4.7
I,0.63,0.27,0.18,0.4597,0.4194,0.192,0.3,5.1
F,0.47,0.59,0.169,2.163,0.984,0.2681,0.42,14.1
F,0.867,0.66,0.25,1.68,0.57,0.3812,0.392,8.2
F,0.73,0.18,0.07,0.5271,0.2173,0.0994,0.2,7.6
F,0.723,0.476,0.16,1.38,0.3348,0.145,0.324,9.9
F,0.44,0.72,0.12,1.8655,0.7457,0.2804,0.402,14.2
F,0.505,0.317,0.17,1.134,0.6275,0.1831,0.14,24.7
F,0.718,0.6,0.165,0.6663,0.3302,0.152,0.38,8.8
F,0.498,0.51,0.157,0.941,0.6245,0.2385,0.205,11.6
F,0.772,0.449,0.1,2.565,0.64,0.176,0.333,8.5
F,0.686,0.45,0.17,1.231,0.3326,0.335,0.252,14.5
F,0.442,0.519,0.17,0.882,0.5304,0.2895,0.34,13.5
F,0.507,0.4,0.12,0.507,0.227,0.1011,0.17,10.0
I,0.06,0.278,0.111,0.153,0.0767,0.04,0.044,6.6
F,0.383,0.3,0.099,0.9912,0.242,0.1364,0.285,20.1
F,0.595,0.51,0.2,1.486,0.4191,0.3017,0.42,18.3
F,0.396,0.28,0.175,1.2618,0.43,0.123,0.27,5.9
F,0.8,0.43,0.08,0.6934,0.46,0.209,0.26,8.5
F,0.402,0.39,0.221,1.0581,0.2438,0.2205,0.42,10.2
F,0.56,0.4,0.13,1.4371,0.421,0.1981,0.366,9.4
F,0.645,0.64,0.16,1.49,0.6377,0.349,0.376,8.7
F,0.755,0.541,0.147,0.676,0.2364,0.2282,0.21,4.6
F,0.304,0.421,0.1,0.3592,0.1812,0.2001,0.17,12.7
F,0.81,0.36,0.12,1.65,0.406,0.1838,0.2936,13.5
F,0.576,0.419,0.136,1.0428,0.3077,0.2555,0.17,5.7
F,0.441,0.6,0.11,0.723,0.2277,0.207,0.2145,12.2
I,0.4,0.295,0.062,0.413,0.18,0.0867,0.077,5.8
F,0.71,0.81,0.193,1.8787,0.594,0.1869,0.44,8.1
F,0.514,0.5,0.13,1.3328,0.43,0.168,0.32,10.8
M,0.54,0.46,0.157,0.7542,0.358,0.0987,0.122,8.8
F,0.574,0.475,0.18,1.595,0.6311,0.3013,0.34,11.9
F,0.53,0.4,0.09,0.6367,0.5888,0.13,0.24,6.5
F,0.728,0.47,0.137,1.1732,0.3269,0.3419,0.323,13.4
F,0.803,0.52,0.19,0.4062,0.4985,0.1803,0.28,13.4
F,0.44,0.61,0.12,1.6927,0.653,0.297,0.558,12.9
F,1.09,0.454,0.14,1.0604,0.519,0.446,0.42,11.8
M,0.3,0.31,0.17,1.247,0.4461,0.18,0.233,7.4
F,0.582,0.25,0.18,1.0033,0.436,0.1778,0.201,10.2
M,0.53,0.43,0.127,0.48,0.2171,0.1254,0.217,16.4
F,0.669,0.351,0.149,0.92,0.678,0.183,0.46,12.2
F,0.511,0.229,0.2,0.935,0.4427,0.2523,0.25,10.0
F,0.592,0.54,0.22,1.5097,0.6521,0.3504,0.277,2.4
F,0.452,0.62,0.156,0.245,0.2539,0.1376,0.1975,5.0
F,0.38,0.35,0.14,0.6444,0.116,0.047,0.197,11.0
F,0.697,0.53,0.12,0.853,0.33,0.1106,0.29,6.8
F,0.69,0.515,0.12,0.869,0.72,0.3906,0.235,9.3
F,0.517,0.5,0.198,0.996,0.42,0.2993,0.509,13.4
F,0.7,0.54,0.149,1.25,0.2949,0.176,0.18,7.1
F,0.673,0.45,0.22,0.8923,0.475,0.3159,0.211,5.9
F,0.69,0.47,0.203,0.66,0.323,0.231,0.2142,7.4
F,0.6,0.4,0.084,0.8688,0.1993,0.1524,0.187,7.7
F,0.503,0.41,0.221,1.26,0.4466,0.2801,0.335,7.5
I,0.4,0.44,0.08,0.384,0.1637,0.0678,0.072,4.4
F,0.777,0.49,0.16,1.7156,0.6464,0.3115,0.49,8.0
F,0.697,0.4,0.17,0.891,0.6085,0.333,0.455,13.0
F,0.552,0.5,0.24,1.17,0.2602,0.182,0.141,8.9
F,0.561,0.34,0.27,1.0003,0.2327,0.221,0.2919,2.1
F,0.864,0.54,0.21,1.593,0.494,0.2453,0.283,11.3
I,0.405,0.35,0.1,0.5599,0.2916,0.0799,0.152,8.2
F,0.85,0.718,0.2,2.755,0.8124,0.331,0.47,8.1
F,0.593,0.55,0.18,1.122,0.4017,0.184,0.358,8.3
I,0.33,0.26,0.069,0.133,0.0794,0.0312,0.052,5.3
M,0.68,0.488,0.196,0.8715,0.1603,0.1878,0.332,11.4
F,0.754,0.667,0.16,1.6562,0.5276,0.213,0.213,9.5
F,0.69,0.5,0.163,0.6497,0.4235,0.2675,0.294,5.1
F,0.895,0.54,0.2,1.509,0.627,0.2946,0.5796,6.5
F,0.628,0.33,0.193,1.1742,0.5,0.2398,0.4,12.5
F,0.67,0.32,0.18,1.0531,0.3307,0.159,0.466,6.9
F,0.577,0.45,0.13,0.8053,0.5904,0.2,0.239,11.8
F,0.68,0.42,0.151,1.3618,0.4274,0.234,0.363,12.0
M,0.305,0.234,0.054,0.22,0.041,0.051,0.034,2.2
F,0.589,0.461,0.17,1.144,0.506,0.2666,0.394,11.6
F,0.83,0.651,0.26,1.843,1.1625,0.296,0.511,9.7
F,0.505,0.48,0.18,0.781,0.74,0.3248,0.31,8.9
F,1.01,0.589,0.248,1.497,0.48,0.3342,0.471,11.7
F,0.49,0.523,0.155,1.5229,0.36,0.3102,0.32,8.9
F,0.4,0.23,0.19,1.2021,0.5798,0.216,0.217,12.9
F,0.806,0.37,0.12,1.09,0.3621,0.212,0.292,15.5
F,0.785,0.496,0.14,1.1942,0.7688,0.3116,0.387,12.1
F,0.76,0.37,0.229,1.2965,1.0038,0.4011,0.62,8.5
M,0.735,0.56,0.19,1.539,0.4142,0.137,0.37,13.2
I,0.46,0.48,0.13,0.499,0.2089,0.0826,0.153,10.4
F,0.493,0.64,0.172,0.763,0.369,0.2486,0.234,14.2
F,0.58,0.42,0.09,1.269,0.55,0.2,0.2,9.6
F,0.519,0.63,0.14,1.256,0.4457,0.3278,0.29,16.2
F,0.55,0.36,0.13,0.552,0.1996,0.0747,0.102,6.4
F,0.631,0.49,0.21,0.931,0.538,0.297,0.444,9.7
F,0.456,0.394,0.17,0.68,0.2441,0.2123,0.393,8.9
F,0.51,0.41,0.15,0.75,0.363,0.1163,0.2,6.8
F,0.634,0.42,0.15,1.089,0.1992,0.1968,0.264,9.0
F,0.494,0.454,0.13,1.133,0.318,0.17,0.1963,11.7
F,0.497,0.51,0.206,1.5983,0.7245,0.2154,0.273,8.5
F,0.6,0.49,0.193,1.01,0.4029,0.2441,0.35,15.4
F,0.674,0.54,0.197,0.9802,0.732,0.1686,0.43,13.3
F,0.441,0.5,0.117,1.0244,0.5345,0.1139,0.197,3.9
F,0.5,0.57,0.081,0.83,0.3852,0.2345,0.338,9.8
F,0.67,0.31,0.248,1.806,0.5643,0.4192,0.349,8.9
F,0.469,0.204,0.2,1.6391,0.8118,0.4102,0.449,8.7
M,0.37,0.54,0.12,1.287,0.2566,0.0974,0.365,6.1
F,0.47,0.3,0.158,1.0428,0.3538,0.099,0.195,7.0
M,0.53,0.42,0.14,0.9373,0.3925,0.2194,0.1914,12.2
F,0.6,0.35,0.2,0.927,0.236,0.2947,0.466,6.9
F,0.86,0.25,0.17,1.1384,0.665,0.293,0.204,8.3
F,0.625,0.448,0.158,0.6803,0.23,0.1308,0.116,6.1
F,0.533,0.52,0.1,0.9851,0.2633,0.213,0.243,11.7
F,0.602,0.415,0.228,0.9354,0.4256,0.213,0.171,21.2
I,0.236,0.086,0.08,0.1385,0.0643,0.033,0.033,4.9
F,0.63,0.42,0.16,1.4555,0.6092,0.1738,0.55,11.8
F,0.58,0.54,0.17,0.6004,0.473,0.1954,0.19,9.4
F,0.675,0.31,0.097,1.3859,0.66,0.147,0.25,7.7
F,0.456,0.48,0.18,0.8257,0.5388,0.227,0.23,16.3
F,0.74,0.55,0.1,1.266,0.7479,0.3484,0.6,13.0
F,0.79,0.53,0.116,0.61,0.337,0.2628,0.429,16.3
I,0.28,0.252,0.046,0.0659,0.051,0.0249,0.031,7.6
F,0.688,0.37,0.2,0.842,0.74,0.1809,0.362,9.5
F,0.651,0.591,0.147,0.7252,0.2429,0.2319,0.371,17.6
F,0.64,0.53,0.3,2.6544,1.31,0.2212,0.572,11.9
M,0.364,0.253,0.065,0.16,0.0769,0.0476,0.052,10.0
I,0.507,0.303,0.08,0.7358,0.277,0.1317,0.079,6.2
M,0.589,0.41,0.12,1.01,0.357,0.144,0.22,6.1
F,0.55,0.43,0.3,1.65,0.5401,0.4087,0.44,15.7
F,0.649,0.49,0.168,1.2645,0.3085,0.1748,0.341,9.5
F,0.7,0.64,0.14,0.7113,0.356,0.1556,0.253,11.2
F,0.92,0.352,0.182,2.163,0.526,0.2559,0.552,9.0
F,0.66,0.236,0.152,0.849,0.2548,0.12,0.244,7.3
F,0.838,0.6,0.173,0.4719,0.472,0.1579,0.263,12.3
F,0.408,0.4,0.184,0.466,0.3235,0.1712,0.236,13.4
F,0.8,0.437,0.159,1.5137,0.2673,0.5841,0.474,12.3
F,0.654,0.62,0.1,0.8017,0.6457,0.1109,0.29,10.4
F,1.014,0.46,0.16,1.5303,0.674,0.3382,0.529,12.6
F,0.411,0.6,0.144,0.5599,0.2309,0.1235,0.209,8.8
F,0.431,0.532,0.12,1.3093,0.2957,0.1242,0.432,13.6
F,0.54,0.4,0.133,1.6136,0.59,0.216,0.25,12.1
F,0.3,0.7,0.19,1.0579,0.357,0.208,0.23,8.3
F,0.525,0.378,0.173,1.5628,0.5368,0.4171,0.324,8.0
F,0.466,0.52,0.136,1.2503,0.3261,0.237,0.26,9.4
F,0.64,0.53,0.15,0.94,0.442,0.247,0.4,9.7
F,0.624,0.603,0.14,0.77,0.3815,0.2749,0.23,8.3
F,0.815,0.605,0.104,0.912,0.2641,0.11,0.151,6.5
