MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.02,36.0,7.45393077792705,1.046722957294631,600.7,3.51112700280509,31.01,-100.38,1.118
3.5247,23.7,7.124166232602312,0.9557866235389174,644.5,1.750003509424085,54.36,-121.85,1.37
7.2616,21.8,6.46990672531762,0.642785595042418,475.3,3.0043127911754,35.5,-124.99,1.43
6.6427,23.0,4.048050287157594,1.16290144596039,2256.0,4.045256465107835,37.89,-89.5,2.299
6.4474,12.9,2.6303534806768,1.48764582316249,1766.8,4.21176642627703,32.09,-109.58,2.977
8.1,56.8,7.13015284239665,1.0273091974353752,617.7,4.57277734452673,43.29,-110.25,6.15711
4.5888,37.1,5.92973142538943,1.0353557012445416,463.8,3.379380449644576,41.42,-165.95,1.235
1.977,20.6,6.37601817157723,1.1923125584731529,1264.8,3.79494582982082,33.38,-58.67,1.59
4.9,19.8,7.48750800550685,0.73575147800816,756.7,1.97741128622542,43.53,-153.69,2.304
6.9,35.8,7.897125696930855,1.457619939190506,574.2,2.398090597197261,21.21,-90.6,2.191
5.5,19.4,5.866347614185959,1.1080988098167401,469.1,5.26055726895291,35.31,-77.77,2.5
7.6603,14.3,7.53192489661595,1.5128124123958153,734.4,1.81124582447217,36.66,-153.31,1.751
1.7,23.7,5.600604736476623,0.880019,692.2,2.29296127999232,48.41,-141.78,0.643
7.484,26.3,7.0653959847014,1.5664513693418431,812.3,4.34483016625759,32.83,-160.5,2.636
5.19,9.8,7.08968427243087,1.2115967131662173,716.5,1.9592004626218,23.11,-142.06,0.857
2.8279,21.4,8.26997043852681,1.22331799927747,297.4,4.3364950582511,28.48,-179.19,0.573
5.1,57.8,6.3,1.11,719.6,5.2,27.11,-133.32,2.075
1.2349,29.1,5.140927481441555,1.00774494588033,531.1,3.95740974818273,45.35,-113.7,1.398
5.2,29.2,4.384417005413544,1.3271861853671,1075.0,2.38394685911191,46.73,-127.15,1.658
7.1115,24.6,7.5,1.064415834504144,1324.0,2.6,36.71,-154.98,6.4227
6.9646,27.6,4.0211788173709,0.5473195677511137,928.5,4.75518793450524,49.17,-97.92,0.594
5.7,28.9,3.1910098980412,0.72869169708199,308.0,1.89762767214782,35.07,-99.0,5.97201
4.3539,35.1,5.66286867208465,0.998990566738183,868.4,3.13898683465787,33.14,-109.08,1.287
5.281,57.6,4.67151673749863,1.090180248280053,2637.3,4.04507286225087,29.97,-55.19,5.29393
3.2599,55.3,3.64237401125498,1.061687714526951,956.1,2.675445414614396,31.44,-125.62,0.459
6.3988,49.8,6.4665927714784,1.326488409072554,802.7,5.1056905667102,23.68,-64.7,1.516
6.0196,29.9,6.0155699750978,0.532990479973166,932.8,2.86518620905383,40.96,-118.83,2.601
6.2163,32.3,8.22,1.114,2416.0,2.9,38.03,-147.7,1.96
6.1,23.6,7.614847827231229,0.555290895608933,486.7,1.158,44.63,-107.27,3.68696
6.8,23.8,7.291139450514416,1.210046390957016,1067.8,3.759374532566302,38.5,-172.3,3.116
2.0796,22.5,7.5882563238873,1.046393930879627,2692.4,2.76328497330769,37.45,-76.64,0.552
5.5874,52.7,4.820831180056682,1.1248397290732455,841.1,4.615282619295782,26.57,-153.49,1.89
2.3901,37.9,8.12771838439274,0.840070271922749,1043.0,4.66850879657625,34.65,-135.89,0.612
1.6,31.4,6.595456940771128,1.355940550942638,390.3,4.49332238396907,44.98,-69.5,1.273
4.8,24.5,7.585733522527101,1.282419399869952,645.7,3.134398182271996,24.25,-196.8,3.794
4.8,10.0,5.7226829802787,1.236501691353054,896.0,1.818209131897118,34.91,-117.0,2.57
5.8606,29.5,4.153823995741775,1.038425315390344,710.7,2.3947018342951,40.9,-95.22,2.071
3.4732,34.8,7.82294883296722,1.233622542747202,699.4,3.13617888871478,27.84,-76.63,1.803
0.8777,55.0,4.96545555478955,0.951390498206426,471.2,3.1,32.13,-110.65,0.32
1.6132,5.0,5.304302664975807,1.27997842233629,736.8,2.7510297498253706,36.15,-114.11,0.816
5.5217,53.3,3.55157351122121,1.4363024906444775,956.5,2.5431275915504,28.04,-120.73,1.389
4.1637,23.2,8.192929844784214,1.2833731047772101,839.2,4.67184126741993,36.88,-108.02,0.533
4.8353,53.6,4.7542355737534,0.856600080636,776.6,2.605340244871434,30.5,-140.13,1.89
2.7709,23.7,6.05732392027552,1.1630446179394944,711.8,3.33161366719845,47.44,-110.39,0.493
9.6516,41.5,4.723176423225718,0.685781446474403,603.1,3.38893262580133,53.79,-61.06,2.033
6.1738,25.8,7.81498760799473,1.160282889670857,3792.5,5.01953448717958,30.98,-117.29,3.748
2.06,20.3,5.859283862402523,1.1336992385091131,689.6,2.60747641905615,38.59,-48.17,1.584
4.9,28.1,7.345919942102,0.56804897612475,562.8,1.855192105960332,27.86,-128.63,2.8
2.554,41.9,5.50503657397239,0.7175374097912848,934.0,4.39243958792587,42.81,-89.41,1.196
5.5113,34.8,5.926545896753851,0.9999317624729956,641.3,8.165133453391086,26.27,-126.29,1.099
3.1032,36.5,6.86094268923961,0.95886895309565,974.2,2.5140513002214,38.01,-155.8,0.47
10.2,58.4,5.67052565297459,0.7495968356085,750.1,2.20516241334204,29.86,-88.78,2.23
5.529,38.4,7.3242398574449,1.181057295381252,1030.2,4.12089275722045,32.42,-154.48,2.463
7.1,20.7,5.35913696177365,1.1386,517.8,5.142799968179391,27.18,-104.53,1.749
5.9397,70.4,6.016776913324804,0.965749131573366,1580.9,3.4985744334605,48.9,-170.02,0.891
2.7743,31.5,4.538280682855486,0.8302121150996141,362.9,2.1784106693476,27.42,-107.44,1.716
7.3135,34.7,2.694839926335251,1.3592478832196608,1436.7,1.6208247693205113,38.94,-93.35,2.815
5.9381,24.0,6.35614117094067,1.43053262793522,576.5,6.01724162825364,31.18,-136.4,1.182
6.1346,56.2,10.120252245201897,0.943394630660498,2287.3,1.48117856475116,32.98,-105.02,0.948
4.2562,27.2,7.382306110872961,0.8616968184764479,573.6,3.73284267706873,34.91,-93.26,1.743
4.7,33.6,4.69468908653911,1.13598404131518,899.8,2.27523405316592,27.68,-103.3,0.746
4.4235,23.6,6.45010022574502,0.980008656917939,1552.6,3.91824086943537,41.31,-116.1,2.091
6.9784,31.0,6.701336757745488,1.131244674549328,739.8,3.7959473827098233,46.97,-157.97,2.838
9.3,17.1,7.257018385835184,1.1968821090213888,487.2,3.15473476227959,31.45,-61.05,2.077
4.1,45.2,4.300269549014428,0.5399618106978912,782.9,2.2140731709272776,49.73,-118.95,1.821
4.3193,13.0,7.33697322833891,1.348780561830691,948.1,2.36597340437421,46.93,-136.54,2.03
2.5794,31.5,5.736607867526154,1.18786515292939,466.1,2.6,30.61,-123.85,1.2
5.1824,47.6,7.93155615556508,0.9100852108374248,965.8,2.901592777242681,21.65,-156.56,1.272
0.9287,11.9,5.234950899877827,1.0048246497447595,715.7,3.342480848412368,41.98,-118.98,1.242
2.7,28.7,6.419164844905232,1.065640341291726,676.4,3.918471869751846,32.77,-112.41,0.564
2.2294,50.5,7.06746661630709,0.5761551987492702,1750.5,5.47970013417065,56.46,-139.37,2.199
5.6,32.3,8.48789885327951,1.3935773893513346,1071.5,4.391730169016035,34.42,-121.17,1.907
4.2,33.8,6.4,1.023422416455046,662.1,1.4498688102289417,31.7,-110.22,0.51
8.0914,27.3,6.31632308387282,1.194887080531604,824.4,4.01488890062206,27.5,-137.56,3.26
4.545,57.1,6.908727555085455,1.328716613565029,770.1,3.1433267388163,47.79,-101.41,1.204
3.2,22.2,9.34872373071937,0.75803576408926,864.3,3.0320313977273,33.05,-101.29,1.166
3.4353,36.8,2.599840837092577,1.2003816262411,864.5,2.2602269709402,37.6,-106.3,0.972
3.5083,18.8,4.22439609076625,1.007243957427849,1098.2,3.83070413432051,48.86,-163.1,2.926
2.7643,17.6,4.551528303289063,1.3005103830747486,601.6,2.259412672187118,29.93,-23.22,1.52
2.4587,17.5,5.59830634493622,0.4866104338901879,3701.6,2.7704076608146933,33.73,-129.93,0.68
1.6841,41.4,3.86239346724292,1.1482640987511006,753.6,2.1867620260219414,33.94,-123.26,1.179
5.4492,24.8,7.885310880992458,0.8847309602266001,633.8,3.84701146844191,39.73,-68.62,2.799
4.2155,18.2,6.173802058619268,1.213854706449361,357.3,3.146928623705756,47.0,-127.38,2.23
7.1479,35.1,9.22752704983753,1.1294596713175409,265.3,2.59360780526939,38.68,-130.89,1.06
2.0147,37.7,3.8246370883315,0.83701011534141,747.1,2.98520990188091,38.8,-139.48,1.806
4.0,20.5,5.20655071765243,0.835655809521921,574.1,3.34661059699414,30.78,-40.98,2.75
2.9376,26.6,5.98327440797845,1.043648929811093,420.8,3.18466509009798,24.98,-164.68,0.705
4.2,18.9,3.381611064883295,0.834607239308671,2792.2,2.14366706558398,35.84,-95.3,1.14
3.7337,18.1,5.901545372210905,1.30096456659384,759.4,3.51420534148614,50.05,-138.76,1.959
1.2792,15.7,9.53728393468245,0.91978691265352,1008.9,1.75630023215428,30.14,-145.09,0.767
4.693,35.3,6.09947559833768,0.294272263546746,676.3,3.15350313636591,30.6,-92.12,1.978
3.0986,21.4,6.070306732726642,0.949059359092693,648.2,3.811733664161758,26.5,-137.65,1.231
5.9999,33.9,3.22065425452961,0.7515426281874684,734.8,2.634352695312101,40.15,-105.06,1.29
4.9996,40.1,5.642005599734044,0.6015049282646061,2604.5,2.68099801805353,44.43,-56.94,4.51751
10.143,15.7,7.011409310824479,0.700818940891135,785.4,2.958359417084614,32.62,-151.43,5.22763
3.944,68.8,5.2829629922448,1.106115780335039,694.0,6.201898010218011,26.63,-94.35,0.19
1.3546,29.9,4.93805171103986,1.42955191949727,500.0,3.41836937345046,38.35,-93.05,0.72
7.5137,29.4,7.450721315356741,1.0938954689801,664.7,2.01600950419099,20.73,-106.21,2.001
2.3132,7.1,4.215349183661978,0.8583325162155199,576.8,4.06965598498269,34.9,-125.56,1.016
3.3609,81.8,4.579527857528894,1.1716254029647764,879.2,1.271872688428584,45.99,-115.12,2.23
8.4,33.3,7.3,0.93,719.2,2.9,23.4,-135.34,0.636
4.7,18.8,8.635554038033028,0.8,373.2,4.66046562138251,23.39,-81.2,2.269
6.2,31.4,8.61892222882415,0.722595659810149,469.1,5.61629723678004,46.99,-96.21,2.669
4.0647,38.6,3.973610317851754,0.6038690857072024,804.2,3.15423314487978,33.62,-114.8,3.655
5.9,59.2,4.761164240839515,0.966333553294694,845.1,3.982045711799544,48.34,-181.05,1.616
8.1,47.9,4.65865498562661,1.05001350755559,498.3,2.4,32.87,-115.02,2.836
4.7688,34.5,5.382556563061249,0.99,1997.0,3.6,31.6,-148.86,2.504
2.2332,29.1,8.642036897363836,0.9089506096622394,626.4,2.2844956950393343,37.9,-119.35,0.85
3.9093,38.1,8.132929518443792,0.7754942915367887,406.7,2.63,26.28,-103.71,1.86
4.8174,34.2,6.536389580811054,1.1644395065725957,552.9,2.7003391501737,35.03,-110.04,2.917
2.5,15.4,4.29357798877286,0.681482416739668,424.5,3.98839311037342,30.68,-113.14,0.642
5.5739,17.7,6.76203829429145,1.265018972443015,1274.9,1.799545966950166,22.8,-136.07,1.583
6.4869,34.1,4.80875691042715,0.807671914708393,670.3,4.692,36.92,-156.16,4.082
2.373,17.7,8.18089545439803,0.835427834269814,810.7,3.8923786946315992,31.8,-128.64,0.583
2.5368,13.8,2.68413183245315,0.6,724.3,1.7457908050651,36.19,-158.76,1.546
8.8848,18.5,7.01094466433999,0.890569675531,722.5,1.26969188828018,23.66,-88.94,6.91043
4.21,9.0,10.29628765929823,1.2795206508187005,1013.0,2.43529595352478,46.1,-104.22,1.196
8.4,23.2,6.578841562961895,1.1421234945649714,719.5,2.99340887534046,48.82,-96.85,0.69
4.6587,43.9,6.640540200088042,1.429162747731476,669.6,3.1606733372075855,47.1,-131.95,0.202
4.6,41.8,6.07092429531595,1.1481103268324542,538.5,1.9832403185182064,31.44,-110.92,0.553
4.3397,34.4,6.09701806936475,0.7313965079468765,493.5,4.35969705933049,20.81,-139.72,2.767
6.2,22.5,9.375182589800419,0.98949121055215,661.7,4.360630893692316,57.94,-93.57,4.563
5.2,30.9,2.74787522887669,0.8135640464331164,600.4,5.371439369833922,33.34,-119.54,3.5
6.0874,39.5,8.70272853422359,1.3535683249680093,631.0,1.3132098426971228,32.26,-143.45,1.6
2.1995,24.1,4.338940856857962,0.70788165494285,963.5,2.2739975230308,41.47,-59.14,1.325
4.9917,22.7,6.28978686892976,1.281470589700953,1013.1,2.785080063430774,50.53,-187.12,4.963
1.4223,27.3,3.91260467071771,1.23956177072972,650.4,3.5072341055282,36.23,-112.93,0.88
2.5,33.3,7.644275396570171,1.4768876169478136,679.1,3.644321679273833,44.78,-57.7,6.18323
5.2,43.1,4.046190012268566,0.9682108636837798,828.6,3.560008232788281,48.2,-126.33,0.986
6.1,16.0,7.517655258550483,1.211739983892042,655.5,2.34539899857385,29.21,-118.69,1.455
3.1907,16.1,8.12216895927487,1.625430026799966,776.8,3.014337851951212,28.21,-115.79,1.9
1.5764,25.9,4.328789342460137,0.910418115292012,310.8,2.49972448821196,50.43,-146.48,0.48
6.2,19.3,6.779126797677409,0.623069167587223,281.1,1.20272350157376,13.18,-144.77,4.161
2.6963,37.7,3.583228105662176,0.5353510015384435,2816.4,2.292515200146092,37.46,-131.55,1.632
3.9277,23.9,7.70894710878694,1.191434628757729,3281.4,5.72569380636077,24.84,-134.98,5.8
1.6,50.1,6.08521017478007,0.61925672658242,332.9,4.179943179072219,34.72,-114.8,1.418
5.6466,21.1,5.626781591400388,0.9175322647384732,651.7,3.5,34.64,-175.1,4.082
4.3082,22.8,6.89697642476099,1.121275153210049,817.1,2.38597907444959,34.57,-76.94,2.684
3.3,24.8,6.5640348476853,1.162714792284276,2296.9,2.17572705442042,29.34,-122.35,0.08
6.2772,28.6,6.35390857212312,1.1125761686774975,521.6,2.3090034742284,24.62,-120.13,3.03
5.143,44.3,8.72773733540196,1.239679061526839,574.3,2.48639661903645,61.61,-140.1,1.507
5.7,35.2,4.319895348221832,1.3,525.7,3.168814567458223,50.23,-93.45,1.233
2.0,35.4,4.388572800093224,0.772079850212838,2753.0,7.42,24.1,-66.22,1.599
4.0464,19.2,6.86808600866,0.8427258820226727,501.0,4.32570348897947,47.41,-123.11,2.106
3.7,19.8,6.010369586829821,0.819720051351554,887.6,4.59981878171754,33.91,-129.92,2.004
5.1,36.7,8.61055691747465,1.30046212961935,177.0,2.32349649351552,35.01,-160.94,0.572
3.4,33.8,6.211263409773699,1.27624042747016,613.7,1.9,39.1,-83.52,1.159
4.5365,60.4,4.53759395049992,1.1348754717993097,539.6,3.5601820577912036,31.44,-156.9,0.56
6.339,13.1,4.587635158083473,1.3111631230551,545.6,4.508958278640376,46.94,-194.7,1.096
7.0814,14.9,7.3194993430428,0.734090720310874,684.6,1.36276721134913,39.65,-110.34,2.931
8.1,28.7,9.2,1.39,944.0,4.3,29.99,-79.56,2.109
6.4,53.8,5.65126252039976,1.395044849263153,309.9,4.18823923193968,23.23,-109.9,0.854
3.18,24.1,5.972156315109716,1.27433035971806,762.6,2.76488581184101,26.35,-117.27,2.13
4.6599,27.6,4.579259556009629,1.4662911623101045,692.9,2.71820370100551,20.12,-134.7,1.797
4.0,29.9,5.69944878583809,0.627853428005925,3309.0,4.32497831794729,39.81,-103.95,6.85686
5.1822,55.6,6.724349270314228,0.8826550130390298,1461.8,3.9346052459508,27.87,-163.59,0.647
4.8,37.2,11.199766951775185,0.8244183180096081,1630.3,1.68494803045306,36.76,-85.37,1.841
4.2229,36.9,6.415121977689482,1.19382739276823,423.3,1.90051946024805,55.0,-69.74,2.16
2.3944,17.6,3.93308155033226,0.746101151229035,664.9,6.69968961712009,44.08,-149.87,0.374
3.0544,56.0,5.44055114744502,1.266582758828897,626.2,2.5479328829931576,33.64,-50.81,1.43
6.9464,48.7,7.918847099095311,1.44589291925584,1618.7,2.362957312525375,33.19,-112.11,3.982
3.5383,26.5,6.200689031870605,1.2596885829493658,1127.6,1.7185848646663,56.26,-216.88,1.221
5.2236,33.4,5.626261106485273,1.14233360630972,1099.9,7.582985973211704,38.35,-117.85,5.01
4.9981,20.3,8.68624628797506,0.8121272792081268,1888.2,1.83526235133455,34.84,-87.29,1.404
1.9596,40.4,6.391299502797648,0.873507502627433,1059.3,2.36415265871434,25.41,-120.52,0.647
1.7969,21.2,3.881353244752328,1.413358936041406,670.7,3.230474574424423,37.31,-115.78,1.916
4.9253,44.7,3.48005988214245,1.285179024040556,848.9,4.19546875566191,45.46,-121.98,1.632
2.9424,49.7,7.183758907061504,1.05966230332612,798.7,1.965644779466824,28.43,-137.85,2.22
4.1367,44.8,5.21463977723434,0.9084845790700258,433.0,6.65496471463403,36.4,-87.5,2.75
6.2906,3.9,7.631215423395461,0.4993671079800528,831.5,5.234844313418305,30.96,-168.08,0.819
6.1,41.1,3.386763729879778,0.73968373265544,582.1,3.23390556064267,37.8,-123.77,1.008
2.2209,52.6,8.031524655043336,1.500111339428211,774.8,4.66378030257256,12.83,-139.25,1.412
7.5577,19.2,3.690898096276848,0.74449802285224,385.0,3.805251929053932,36.53,-102.3,3.998
2.4281,45.1,7.732904478164703,1.0631538932959694,1906.0,3.68908264525055,42.15,-156.41,1.536
2.8251,27.0,6.900370685748941,1.340659808614514,1069.4,1.93983014886774,28.2,-109.61,2.591
4.3713,16.4,5.22181813817718,0.7051244096232495,711.4,3.748961332560672,34.49,-126.41,0.392
2.9967,21.7,5.8034174345839,1.0567450693891625,1664.6,3.747779835584737,27.61,-89.87,2.405
4.3269,33.8,6.36382029186863,1.241554556032023,649.1,3.849581480971101,42.53,-88.84,0.49
4.7945,17.2,6.479935777920727,1.0765242083165794,352.8,3.735588396557232,32.13,-138.51,2.197
5.747,22.8,7.4121876919615,1.742921065344934,864.7,2.51489466105046,28.87,-107.96,2.221
2.8217,17.1,10.195104526526416,0.5912624704168892,860.2,3.04614784091026,51.93,-95.86,0.53
3.0647,17.9,2.09,1.27891,818.7,3.12,46.64,-102.5,2.8
4.2,43.6,6.693451847304108,0.9753140152198542,779.9,5.673841250431335,28.89,-138.77,1.053
4.6,22.2,6.91561700597669,1.2817907749241846,437.9,4.66704312967845,38.29,-98.75,2.761
1.7887,32.3,3.99116210238664,1.136632839062164,755.8,2.179944588634383,44.98,-117.7,0.5
4.9555,19.4,3.78205569686977,0.8764702885802449,923.2,2.7,39.67,-118.42,3.085
4.3,41.3,6.399561569662,1.139974263123381,743.6,3.59834364385627,19.71,-60.96,2.663
5.5,25.7,8.325791439338877,0.54093397691962,1655.8,4.412718044357006,42.46,-74.14,2.9
3.7818,20.6,6.519916464324358,1.35412197308475,966.9,3.51463511693258,32.98,-132.1,0.923
3.0954,38.7,6.85167350615518,1.094150839193572,2331.7,3.662378075085319,34.09,-99.4,1.081
9.1249,8.5,4.073604882924456,1.2205794304960926,811.4,2.0894858467225186,56.02,-146.94,1.173
2.0794,33.9,6.50510966916771,1.3504325622162827,1220.8,1.59011428231083,36.53,-145.3,0.651
3.2169,24.8,5.33562296373677,1.1484081683010352,1721.1,2.136563332561751,34.27,-144.62,2.31
4.3215,22.3,5.318,1.111448142827277,913.9,1.88813098034283,17.02,-178.07,3.259
5.8635,62.4,8.27012264985627,0.7914734657388163,872.5,2.247325647553057,50.92,-115.5,1.875
5.7273,26.5,6.02859147713013,0.83024728190681,984.5,3.326446195580066,22.53,-137.48,3.666
6.5861,26.4,2.42147362739071,1.3365816526466,2664.5,1.32810564978782,25.5,-100.88,2.897
6.0,31.6,5.64097277178139,1.46264198369309,444.3,4.04107087564298,31.22,-190.72,1.1
4.6025,47.9,7.004019843654541,0.9499721120424106,3530.8,4.178157399682342,46.11,-175.16,4.098
5.8744,42.8,7.67137247252013,1.03218088822592,1502.0,1.8212587825583,40.54,-117.38,2.906
1.1471,47.7,6.216830269178729,0.7852230860914404,633.0,5.33240726510995,37.39,-133.7,3.147
4.1132,39.3,4.933982367591198,1.315073947807768,1557.5,2.820466505176133,40.95,-162.5,1.285
0.9,32.3,4.0880393530444,1.2080347316000706,1583.9,3.5472420007618,33.7,-117.7,0.377
3.4,27.2,7.97233476663285,1.50030743345044,887.5,1.87991521151905,39.25,-98.9,1.2
8.3,36.0,3.648276549657508,0.8543257237453757,659.7,3.79863167956166,40.4,-145.1,2.7
3.4383,24.8,7.237541841452066,0.926841907269089,394.9,3.613,42.12,-119.51,1.732
4.9,9.0,6.13893471109933,1.0757863829333565,441.2,2.2862844071059,42.28,-123.49,0.591
3.312,31.4,6.60171719750551,1.248977532770544,1974.2,4.0080105867647,38.25,-91.88,3.323
3.6179,11.5,7.503337268800658,0.967846897333919,697.2,6.58933305752817,30.87,-67.41,0.471
1.8073,16.1,4.1709725483682,0.8032383784824484,488.4,5.85325994397816,45.6,-126.94,0.888
4.5,17.4,5.79822197073682,1.25473062399428,1097.5,2.5,38.57,-149.41,0.471
3.5,29.5,5.798584737460059,1.19220589963272,568.7,5.083440890541604,27.69,-113.48,0.88
2.6526,41.7,4.178632562843694,0.82497454996535,304.1,2.2,34.99,-166.0,0.912
5.6369,19.7,4.4979918627348,1.43271618775029,702.7,3.90616948309524,38.41,-97.57,4.845
5.2764,37.9,7.915,1.454,1371.7,2.8536,49.7,-85.7,3.89
1.4095,20.9,2.4140657370587,1.08948472086269,1273.3,3.11640122490139,32.35,-114.14,1.397
5.6639,39.8,7.86250089168349,1.123616276116196,864.0,2.084282942599445,26.31,-119.11,1.41
5.9,22.1,7.28452402215865,1.15001458866563,861.9,2.632785884022,41.29,-141.35,4.9
5.6963,19.6,3.705751267806032,0.79249922468276,939.9,2.05042522216992,34.89,-95.36,2.307
