age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
4.0,Private,63596.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,0.0,0.0,2.0,United-States,<=50K
4.0,Local-gov,153551.0,Some-college,10.0,Widowed,Prof-specialty,Unmarried,Black,Female,0.0,0.0,0.0,United-States,<=50K
2.0,Private,153516.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,Black,Male,1.0,0.0,2.0,United-States,<=50K
3.0,Local-gov,284716.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,3.0,United-States,<=50K
3.0,Private,155664.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
2.0,Federal-gov,266084.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,2.0,United-States,>50K
2.0,Local-gov,286730.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,3.0,United-States,>50K
2.0,Local-gov,289991.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Private,172281.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
2.0,Private,162572.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
4.0,Private,115971.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Local-gov,284403.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,3.0,United-States,<=50K
3.0,Local-gov,283635.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,3.0,United-States,>50K
2.0,Private,36271.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
3.0,Local-gov,188291.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
4.0,Private,263886.0,Some-college,10.0,Separated,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Local-gov,158963.0,Some-college,10.0,Divorced,Tech-support,Unmarried,White,Female,1.0,0.0,2.0,United-States,<=50K
3.0,Private,171538.0,Bachelors,13.0,Widowed,Other-service,Not-in-family,Black,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Private,153066.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
3.0,Private,159549.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
4.0,Self-emp-inc,33155.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
2.0,Private,65738.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Private,174924.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,151504.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4.0,0.0,4.0,United-States,>50K
2.0,Private,263338.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,189013.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
4.0,Private,373050.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,153084.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,61518.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
3.0,Local-gov,143069.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,3.0,United-States,>50K
4.0,Private,158438.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Local-gov,438587.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,3.0,United-States,>50K
4.0,Private,60949.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,236021.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,4.0,United-States,<=50K
4.0,Local-gov,438587.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Federal-gov,61778.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Federal-gov,284086.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
4.0,Federal-gov,266084.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,Puerto-Rico,<=50K
3.0,Local-gov,108431.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,212660.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,4.0,0.0,3.0,United-States,>50K
2.0,Federal-gov,483201.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2.0,0.0,3.0,United-States,<=50K
3.0,Private,141609.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
2.0,Federal-gov,172425.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,4.0,0.0,2.0,United-States,>50K
2.0,Private,180920.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,344624.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
3.0,Local-gov,153863.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Federal-gov,44767.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
3.0,Private,263886.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,263871.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,3.0,Cuba,>50K
2.0,Local-gov,207301.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,153516.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
2.0,Private,60726.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,251239.0,9th,5.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,3.0,Puerto-Rico,<=50K
0.0,Private,282579.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
3.0,Federal-gov,159549.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
4.0,Private,364099.0,7th-8th,4.0,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0.0,0.0,4.0,United-States,<=50K
2.0,Private,425627.0,9th,5.0,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,4.0,Portugal,<=50K
2.0,Self-emp-not-inc,60949.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,1.0,0.0,4.0,United-States,<=50K
2.0,Self-emp-inc,331649.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Local-gov,26598.0,Some-college,10.0,Married-civ-spouse,Tech-support,Other-relative,White,Female,0.0,0.0,3.0,United-States,>50K
2.0,Local-gov,153031.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4.0,0.0,2.0,United-States,>50K
0.0,Private,262656.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
4.0,Local-gov,261382.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.0,0.0,3.0,United-States,>50K
2.0,Private,353039.0,HS-grad,9.0,Separated,Craft-repair,Unmarried,Black,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Local-gov,43909.0,Some-college,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,3.0,United-States,<=50K
4.0,Private,159549.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,4.0,0.0,3.0,United-States,>50K
2.0,Local-gov,352971.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
2.0,Private,61343.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,208630.0,Some-college,10.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
3.0,Local-gov,135525.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Federal-gov,263871.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,3.0,United-States,>50K
3.0,Local-gov,263561.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,3.0,United-States,>50K
2.0,Local-gov,195416.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,3.0,United-States,<=50K
3.0,Local-gov,263871.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,Private,478457.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,3.0,United-States,<=50K
2.0,State-gov,287833.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,Black,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,262280.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,343052.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Self-emp-not-inc,111679.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
2.0,Local-gov,483530.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,4.0,United-States,<=50K
3.0,Private,353696.0,Some-college,10.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
3.0,Federal-gov,26803.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
