Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
M,0.6,0.455,0.135,0.967,0.4155,0.168,0.265,8.0
F,0.63,0.5,0.16,1.2435,0.5205,0.3125,0.34,10.0
F,0.64,0.495,0.165,1.2225,0.565,0.2525,0.3,13.0
F,0.505,0.395,0.12,0.6735,0.2865,0.1255,0.175,10.0
M,0.505,0.4,0.15,0.6985,0.2845,0.144,0.225,15.0
F,0.6,0.475,0.15,1.03,0.4115,0.2115,0.265,7.0
I,0.275,0.2,0.075,0.118,0.0545,0.0495,0.035,7.0
F,0.575,0.45,0.16,0.9665,0.4325,0.1945,0.274,8.0
F,0.69,0.54,0.2,1.724,0.8145,0.3525,0.455,10.0
I,0.315,0.24,0.075,0.126,0.0585,0.03,0.0335,6.0
I,0.44,0.33,0.11,0.447,0.2385,0.0875,0.11,6.0
F,0.515,0.4,0.13,0.625,0.2605,0.1425,0.17,7.0
F,0.645,0.52,0.175,1.38,0.6275,0.3225,0.39,8.0
M,0.585,0.455,0.17,0.974,0.455,0.2525,0.28,12.0
M,0.615,0.46,0.15,1.0265,0.5175,0.244,0.2445,8.0
F,0.635,0.485,0.16,1.0375,0.4,0.2385,0.31,17.0
F,0.57,0.44,0.15,0.959,0.4525,0.1785,0.295,12.0
I,0.195,0.155,0.05,0.0515,0.019,0.0025,0.0105,6.0
M,0.575,0.46,0.145,1.02,0.46,0.2545,0.25,9.0
F,0.605,0.455,0.135,0.9795,0.4275,0.1625,0.27,10.0
F,0.63,0.48,0.175,1.2645,0.575,0.2985,0.33,11.0
F,0.67,0.55,0.18,1.6195,0.744,0.3705,0.4,11.0
F,0.62,0.49,0.18,1.154,0.5115,0.2455,0.375,10.0
F,0.625,0.47,0.155,1.1945,0.566,0.244,0.335,9.0
I,0.45,0.34,0.09,0.3755,0.184,0.0755,0.09,6.0
F,0.575,0.45,0.15,1.008,0.4255,0.2385,0.265,15.0
F,0.63,0.49,0.16,1.1635,0.5645,0.2565,0.285,9.0
F,0.625,0.49,0.19,1.527,0.5885,0.3535,0.355,9.0
F,0.49,0.38,0.135,0.5105,0.2555,0.1255,0.15,7.0
F,0.44,0.34,0.15,0.4645,0.159,0.081,0.14,16.0
F,0.575,0.455,0.18,0.967,0.4515,0.1815,0.31,10.0
F,0.635,0.485,0.165,1.283,0.547,0.2925,0.315,11.0
F,0.505,0.395,0.135,0.6005,0.2485,0.1235,0.175,8.0
F,0.54,0.44,0.15,0.907,0.3885,0.174,0.25,7.0
M,0.385,0.3,0.11,0.237,0.1045,0.059,0.08,5.0
F,0.645,0.49,0.175,1.3845,0.59,0.2955,0.395,10.0
F,0.645,0.51,0.175,1.5985,0.6565,0.35,0.49,11.0
I,0.425,0.325,0.11,0.33,0.152,0.0735,0.089,6.0
F,0.555,0.44,0.135,0.9585,0.4,0.2125,0.21,9.0
I,0.44,0.33,0.1,0.3085,0.124,0.0675,0.08,6.0
F,0.555,0.44,0.15,0.7845,0.275,0.163,0.26,14.0
F,0.505,0.4,0.135,0.7395,0.282,0.1525,0.215,9.0
F,0.625,0.49,0.16,1.1695,0.5765,0.2525,0.3345,10.0
F,0.625,0.5,0.175,1.2415,0.4305,0.256,0.405,19.0
F,0.575,0.46,0.15,0.9705,0.4545,0.2495,0.27,9.0
M,0.635,0.495,0.17,1.3835,0.6325,0.2925,0.36,8.0
F,0.545,0.43,0.135,0.7825,0.3445,0.1955,0.2045,7.0
F,0.505,0.4,0.15,0.7035,0.216,0.1155,0.275,20.0
F,0.505,0.4,0.13,0.6735,0.2475,0.1405,0.202,13.0
F,0.505,0.39,0.145,0.7045,0.336,0.1495,0.185,6.0
F,0.655,0.51,0.185,1.566,0.7255,0.3565,0.395,8.0
I,0.275,0.2,0.06,0.096,0.0365,0.0265,0.035,5.0
F,0.575,0.45,0.165,0.9685,0.4305,0.211,0.2695,6.0
F,0.545,0.43,0.15,0.8705,0.38,0.1835,0.23,7.0
I,0.515,0.38,0.13,0.649,0.28,0.1155,0.18,8.0
F,0.675,0.545,0.175,1.7495,0.8255,0.383,0.49,9.0
M,0.65,0.515,0.175,1.2995,0.6275,0.3325,0.317,11.0
M,0.605,0.47,0.18,1.0835,0.3975,0.197,0.315,13.0
F,0.57,0.44,0.15,0.8665,0.405,0.175,0.23,8.0
F,0.655,0.52,0.16,1.3945,0.6255,0.2655,0.36,9.0
F,0.4,0.31,0.11,0.3025,0.152,0.0765,0.111,7.0
F,0.59,0.455,0.135,0.9265,0.3845,0.17,0.245,9.0
M,0.605,0.49,0.155,1.098,0.4605,0.2165,0.3155,12.0
I,0.515,0.4,0.11,0.591,0.2485,0.1135,0.18,7.0
F,0.65,0.505,0.175,1.3835,0.638,0.287,0.331,10.0
F,0.655,0.545,0.175,1.1835,0.412,0.2955,0.395,17.0
F,0.575,0.455,0.11,0.7635,0.3445,0.155,0.245,9.0
I,0.57,0.44,0.165,0.9795,0.4285,0.178,0.27,9.0
F,0.595,0.445,0.16,1.0095,0.4865,0.2245,0.23,8.0
I,0.515,0.38,0.125,0.6425,0.3045,0.1535,0.169,7.0
F,0.585,0.46,0.17,0.976,0.412,0.2205,0.28,8.0
I,0.46,0.355,0.11,0.4535,0.1785,0.09,0.185,7.0
I,0.505,0.395,0.105,0.6275,0.2965,0.1255,0.161,7.0
F,0.605,0.48,0.18,1.2835,0.569,0.2525,0.355,11.0
F,0.71,0.565,0.175,1.838,0.8295,0.4015,0.445,11.0
F,0.575,0.44,0.16,0.8365,0.3485,0.1435,0.24,8.0
I,0.275,0.19,0.065,0.1045,0.0295,0.014,0.03,5.0
F,0.56,0.425,0.16,0.957,0.4245,0.2345,0.275,7.0
M,0.605,0.49,0.18,1.165,0.5405,0.2435,0.315,13.0
I,0.515,0.4,0.12,0.7635,0.35,0.1445,0.19,7.0
F,0.625,0.49,0.13,0.9395,0.4285,0.1955,0.2895,9.0
M,0.565,0.44,0.15,0.8705,0.3685,0.166,0.23,8.0
F,0.695,0.55,0.17,1.3685,0.5415,0.2635,0.405,10.0
I,0.5,0.4,0.135,0.6985,0.3295,0.1455,0.196,6.0
I,0.55,0.425,0.135,0.7105,0.3045,0.1435,0.235,4.0
I,0.35,0.275,0.09,0.2445,0.106,0.0595,0.065,7.0
F,0.635,0.495,0.2,1.2635,0.4565,0.2735,0.48,12.0
F,0.735,0.55,0.18,1.7475,0.7025,0.4135,0.57,9.0
F,0.575,0.445,0.135,0.957,0.4385,0.1925,0.219,7.0
F,0.585,0.46,0.16,1.11,0.38,0.2025,0.3,10.0
F,0.625,0.5,0.18,1.3135,0.6,0.2525,0.335,9.0
I,0.315,0.245,0.085,0.179,0.065,0.034,0.0335,6.0
I,0.525,0.42,0.12,0.7365,0.3265,0.1455,0.175,6.0
F,0.55,0.445,0.165,0.7545,0.2885,0.156,0.23,7.0
F,0.575,0.46,0.18,0.9275,0.4305,0.1825,0.355,13.0
M,0.53,0.405,0.12,0.7085,0.2845,0.1235,0.1505,11.0
F,0.575,0.45,0.135,0.8035,0.3245,0.166,0.219,8.0
I,0.44,0.33,0.11,0.4385,0.188,0.085,0.125,7.0
I,0.515,0.395,0.145,0.5735,0.2805,0.1255,0.175,7.0
F,0.575,0.455,0.175,1.056,0.4185,0.1905,0.335,10.0
F,0.69,0.54,0.17,1.5615,0.59,0.3055,0.435,14.0
I,0.33,0.245,0.075,0.16,0.063,0.038,0.04,5.0
F,0.57,0.44,0.16,0.8275,0.4285,0.1755,0.23,9.0
M,0.63,0.48,0.165,1.1445,0.544,0.2425,0.355,9.0
I,0.57,0.45,0.14,0.92,0.5265,0.2025,0.2385,9.0
I,0.505,0.4,0.135,0.572,0.2645,0.1255,0.185,6.0
F,0.625,0.49,0.16,1.0935,0.4645,0.2425,0.335,11.0
M,0.575,0.46,0.15,0.8145,0.4305,0.1735,0.265,8.0
F,0.57,0.455,0.155,0.906,0.4335,0.1855,0.295,11.0
M,0.57,0.46,0.16,0.8705,0.4605,0.1735,0.24,10.0
M,0.69,0.54,0.185,1.721,0.8005,0.2985,0.44,11.0
I,0.465,0.35,0.11,0.4485,0.1685,0.082,0.125,7.0
F,0.64,0.5,0.175,1.2255,0.5565,0.2575,0.36,10.0
F,0.645,0.515,0.16,1.3955,0.631,0.2935,0.4,8.0
F,0.655,0.515,0.2,1.3785,0.5385,0.3555,0.45,17.0
F,0.685,0.55,0.19,1.6275,0.7275,0.3595,0.43,10.0
M,0.555,0.43,0.155,0.926,0.3985,0.2175,0.275,10.0
F,0.68,0.55,0.195,1.45,0.711,0.2925,0.45,11.0
F,0.6,0.46,0.17,1.145,0.4635,0.229,0.355,14.0
M,0.72,0.565,0.18,2.124,1.0465,0.5255,0.595,19.0
M,0.575,0.45,0.155,0.9685,0.45,0.244,0.2345,9.0
F,0.63,0.49,0.195,1.238,0.5785,0.2575,0.395,10.0
M,0.575,0.45,0.145,0.88,0.4325,0.1755,0.27,10.0
F,0.605,0.475,0.165,1.004,0.4145,0.2225,0.335,10.0
I,0.515,0.38,0.125,0.649,0.2945,0.137,0.14,5.0
I,0.4,0.305,0.085,0.2835,0.1345,0.049,0.075,5.0
F,0.545,0.43,0.15,0.7935,0.38,0.1625,0.22,11.0
M,0.52,0.39,0.135,0.6335,0.3285,0.1455,0.14,7.0
F,0.555,0.455,0.135,0.8395,0.3865,0.1755,0.225,9.0
F,0.585,0.455,0.15,1.038,0.4565,0.2225,0.25,9.0
I,0.52,0.4,0.135,0.6275,0.2725,0.1295,0.172,9.0
M,0.54,0.425,0.13,0.7665,0.3485,0.166,0.2,7.0
F,0.645,0.49,0.175,1.2695,0.569,0.2925,0.435,13.0
F,0.475,0.36,0.14,0.5395,0.2185,0.1235,0.18,7.0
F,0.57,0.44,0.155,1.0565,0.425,0.196,0.285,8.0
M,0.625,0.45,0.16,1.1345,0.5195,0.2575,0.275,10.0
F,0.625,0.49,0.145,1.0935,0.4605,0.2,0.28,10.0
F,0.635,0.5,0.175,1.2345,0.5785,0.2945,0.308,9.0
M,0.57,0.455,0.14,0.906,0.3885,0.183,0.275,7.0
F,0.655,0.52,0.175,1.4545,0.693,0.3595,0.345,12.0
M,0.63,0.49,0.15,1.1345,0.5115,0.2895,0.254,8.0
F,0.585,0.455,0.155,1.09,0.5105,0.1955,0.255,9.0
F,0.6,0.5,0.16,1.145,0.5845,0.2435,0.31,10.0
F,0.575,0.45,0.145,0.8105,0.3845,0.1725,0.245,9.0
F,0.575,0.44,0.135,0.9585,0.4245,0.2025,0.23,8.0
I,0.245,0.175,0.05,0.0795,0.033,0.0125,0.02,6.0
F,0.635,0.51,0.2,1.336,0.4605,0.2695,0.445,17.0
I,0.415,0.3,0.1,0.2815,0.096,0.0665,0.085,8.0
M,0.555,0.45,0.185,0.924,0.3285,0.1815,0.3,8.0
F,0.625,0.49,0.16,1.103,0.4865,0.2425,0.3,10.0
F,0.605,0.47,0.15,1.0935,0.4115,0.2675,0.31,10.0
F,0.555,0.44,0.16,0.9665,0.4235,0.2155,0.263,11.0
F,0.575,0.455,0.175,1.006,0.4305,0.2635,0.3045,10.0
F,0.505,0.38,0.14,0.63,0.3485,0.1455,0.185,7.0
M,0.655,0.515,0.175,1.39,0.6065,0.2875,0.4045,11.0
M,0.68,0.55,0.175,1.7045,0.7035,0.35,0.391,11.0
F,0.615,0.475,0.165,0.9665,0.4,0.1725,0.285,8.0
M,0.4,0.3,0.1,0.2465,0.114,0.064,0.08,10.0
F,0.615,0.47,0.155,1.2235,0.4115,0.2195,0.275,15.0
F,0.48,0.375,0.125,0.5395,0.2205,0.1235,0.155,7.0
F,0.63,0.485,0.16,1.1635,0.5455,0.2815,0.275,10.0
F,0.575,0.455,0.15,0.8975,0.467,0.1825,0.265,8.0
I,0.4,0.3,0.1,0.2835,0.111,0.0535,0.08,5.0
F,0.585,0.44,0.15,0.966,0.4275,0.168,0.27,7.0
F,0.505,0.4,0.125,0.6765,0.35,0.1415,0.185,12.0
F,0.54,0.46,0.15,0.976,0.4585,0.2555,0.27,11.0
F,0.575,0.46,0.16,1.035,0.4125,0.2195,0.3045,9.0
F,0.6,0.475,0.145,1.2435,0.5115,0.2925,0.31,9.0
I,0.15,0.105,0.005,0.0125,0.0075,0.005,0.005,3.0
M,0.645,0.49,0.2,1.2935,0.4695,0.2395,0.355,17.0
F,0.58,0.445,0.15,1.017,0.4145,0.197,0.24,13.0
F,0.595,0.455,0.15,1.0635,0.4235,0.216,0.277,12.0
F,0.57,0.44,0.16,0.9055,0.357,0.2205,0.264,10.0
F,0.595,0.46,0.16,1.073,0.4525,0.2345,0.27,11.0
F,0.575,0.45,0.15,0.88,0.3765,0.1905,0.25,10.0
I,0.38,0.285,0.095,0.226,0.0885,0.0735,0.075,6.0
F,0.575,0.45,0.15,0.9215,0.4375,0.2225,0.2375,8.0
M,0.55,0.425,0.135,0.8495,0.425,0.166,0.235,8.0
I,0.35,0.265,0.075,0.199,0.0775,0.063,0.05,6.0
F,0.44,0.35,0.13,0.5395,0.181,0.0955,0.17,14.0
F,0.625,0.49,0.16,1.115,0.5685,0.2035,0.2845,10.0
I,0.465,0.35,0.11,0.393,0.1765,0.0995,0.087,8.0
M,0.6,0.475,0.16,1.0935,0.5065,0.2595,0.3,10.0
I,0.515,0.38,0.11,0.47,0.213,0.083,0.14,6.0
F,0.605,0.47,0.16,0.78,0.358,0.164,0.275,7.0
F,0.655,0.54,0.165,1.2565,0.5775,0.2565,0.355,10.0
F,0.705,0.55,0.18,1.539,0.6865,0.3565,0.409,9.0
I,0.4,0.3,0.09,0.2715,0.1245,0.0605,0.075,5.0
I,0.315,0.225,0.075,0.1435,0.0545,0.0355,0.045,6.0
F,0.625,0.49,0.175,1.1635,0.5785,0.2225,0.295,11.0
F,0.53,0.44,0.15,0.7635,0.3275,0.1455,0.23,12.0
F,0.61,0.48,0.15,1.1635,0.5565,0.242,0.2845,8.0
F,0.6,0.47,0.16,1.0635,0.4605,0.2185,0.278,10.0
F,0.57,0.44,0.13,0.931,0.4605,0.1455,0.2745,9.0
F,0.655,0.505,0.16,1.2835,0.5155,0.2925,0.335,11.0
I,0.35,0.26,0.1,0.2225,0.0845,0.051,0.0605,5.0
I,0.425,0.31,0.09,0.33,0.15,0.067,0.0835,7.0
F,0.68,0.54,0.2,1.689,0.738,0.3655,0.49,12.0
F,0.555,0.435,0.14,0.7045,0.2745,0.1425,0.21,10.0
I,0.37,0.275,0.09,0.2445,0.0915,0.059,0.075,6.0
F,0.605,0.48,0.16,1.223,0.531,0.311,0.4,14.0
M,0.705,0.55,0.2,2.1485,1.1605,0.4195,0.725,22.0
I,0.415,0.305,0.11,0.3035,0.138,0.061,0.0965,6.0
I,0.32,0.195,0.07,0.1585,0.0595,0.0275,0.0355,5.0
F,0.62,0.46,0.18,1.2405,0.5805,0.2585,0.309,9.0
I,0.4,0.3,0.11,0.2775,0.1305,0.0745,0.0825,6.0
F,0.575,0.44,0.15,0.867,0.3145,0.1945,0.255,13.0
F,0.57,0.46,0.15,0.945,0.38,0.2095,0.265,12.0
F,0.55,0.425,0.135,0.8995,0.3285,0.175,0.26,11.0
F,0.62,0.49,0.175,1.262,0.5245,0.256,0.355,12.0
F,0.63,0.47,0.16,1.1935,0.5275,0.281,0.275,9.0
I,0.275,0.2,0.065,0.09,0.0455,0.014,0.035,5.0
F,0.46,0.35,0.135,0.4775,0.1785,0.106,0.145,13.0
F,0.64,0.54,0.175,1.2895,0.65,0.2795,0.395,12.0
F,0.635,0.525,0.2,1.2985,0.5415,0.2955,0.445,15.0
F,0.69,0.55,0.165,1.89,0.805,0.422,0.4255,12.0
I,0.52,0.38,0.12,0.615,0.2775,0.1455,0.144,10.0
I,0.415,0.325,0.095,0.287,0.1575,0.061,0.08,7.0
M,0.635,0.49,0.155,1.21,0.5305,0.2555,0.325,10.0
F,0.625,0.49,0.16,1.063,0.4265,0.2225,0.335,11.0
F,0.6,0.46,0.15,1.0595,0.497,0.246,0.295,10.0
F,0.66,0.525,0.18,1.5275,0.6635,0.345,0.405,9.0
F,0.705,0.55,0.225,1.7825,0.87,0.422,0.57,10.0
M,0.455,0.35,0.12,0.4755,0.2085,0.1155,0.12,6.0
F,0.44,0.35,0.125,0.4795,0.2065,0.082,0.15,7.0
F,0.625,0.505,0.16,1.2435,0.509,0.278,0.345,13.0
F,0.575,0.44,0.11,0.9595,0.4605,0.1645,0.22,8.0
M,0.4,0.3,0.09,0.314,0.13,0.0525,0.08,7.0
F,0.555,0.44,0.15,0.838,0.349,0.1855,0.225,11.0
F,0.595,0.465,0.15,0.9585,0.4255,0.227,0.245,8.0
F,0.555,0.44,0.15,0.7635,0.3165,0.1655,0.22,10.0
F,0.61,0.485,0.16,1.0835,0.547,0.2635,0.345,8.0
F,0.635,0.495,0.18,1.406,0.6765,0.2985,0.335,9.0
I,0.53,0.395,0.12,0.5395,0.2425,0.1225,0.13,5.0
F,0.605,0.455,0.18,1.0985,0.4545,0.2555,0.335,10.0
F,0.415,0.32,0.11,0.35,0.163,0.091,0.09,7.0
