age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
1.0,State-gov,126569.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,185814.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,183778.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,156566.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,3.0,United-States,>50K
4.0,Self-emp-not-inc,203488.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
2.0,Private,101016.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Male,4.0,0.0,2.0,United-States,>50K
2.0,Self-emp-not-inc,33117.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,44797.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,115630.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
1.0,Private,252046.0,7th-8th,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,130413.0,7th-8th,4.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,89718.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,198103.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,298445.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,140782.0,Masters,14.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,2.0,India,<=50K
3.0,Self-emp-not-inc,52870.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
0.0,Private,109445.0,HS-grad,9.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Federal-gov,317539.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Local-gov,159179.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
1.0,Private,174056.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,227065.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,3.0,United-States,<=50K
1.0,Private,107812.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,1.0,0.0,2.0,United-States,<=50K
4.0,Private,181372.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,1.0,0.0,0.0,United-States,<=50K
1.0,Self-emp-inc,162442.0,Masters,14.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,3.0,,>50K
0.0,Private,351381.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Self-emp-not-inc,103794.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,4.0,United-States,>50K
0.0,Private,117606.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
0.0,Private,123718.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Private,133515.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
4.0,Local-gov,163604.0,Masters,14.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,>50K
3.0,Private,149640.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,,147655.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
1.0,Private,247043.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,137645.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
2.0,Private,59469.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
0.0,,205940.0,Bachelors,13.0,Never-married,,Own-child,White,Female,0.0,0.0,0.0,United-States,<=50K
0.0,,285858.0,Some-college,10.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,135056.0,Some-college,10.0,Separated,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,133770.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,2.0,0.0,0.0,Germany,>50K
3.0,Federal-gov,263561.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,>50K
3.0,Private,32519.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2.0,0.0,2.0,China,>50K
0.0,Private,238980.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Self-emp-not-inc,164775.0,Some-college,10.0,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,2.0,South,<=50K
3.0,Private,165815.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Federal-gov,292569.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,State-gov,156566.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,0.0,United-States,<=50K
0.0,Private,304949.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Private,339956.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,98738.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,216181.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Private,97165.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
0.0,,212582.0,11th,7.0,Never-married,,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,149771.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,343476.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2.0,0.0,2.0,El-Salvador,<=50K
1.0,Private,208577.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
4.0,Self-emp-not-inc,269318.0,7th-8th,4.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
3.0,Private,247846.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
4.0,Self-emp-not-inc,56651.0,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,4.0,1.0,United-States,>50K
2.0,Self-emp-not-inc,187795.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
1.0,Private,168943.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
1.0,Private,107812.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
3.0,Private,57852.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,4.0,3.0,United-States,>50K
1.0,Private,189590.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,207940.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,261012.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
1.0,Private,168894.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,24106.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.0,Private,370881.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Self-emp-not-inc,227065.0,7th-8th,4.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,4.0,United-States,<=50K
0.0,Private,282611.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,177775.0,Some-college,10.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Local-gov,208875.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
2.0,Private,378723.0,HS-grad,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Private,130125.0,HS-grad,9.0,Divorced,Farming-fishing,Unmarried,Black,Male,0.0,0.0,3.0,United-States,<=50K
4.0,Self-emp-not-inc,99893.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,2.0,0.0,3.0,United-States,>50K
4.0,,334593.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,2.0,2.0,United-States,>50K
1.0,Private,132572.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,1.0,United-States,<=50K
4.0,,97723.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,171924.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,173796.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,2.0,Japan,<=50K
2.0,Private,109159.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Local-gov,296253.0,Bachelors,13.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,>50K
0.0,Private,139514.0,HS-grad,9.0,Never-married,Transport-moving,Other-relative,Black,Male,0.0,0.0,1.0,United-States,<=50K
2.0,Private,134737.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Federal-gov,332727.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
2.0,Private,143920.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,98980.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,Private,96844.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,171393.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,,157541.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
1.0,Private,122485.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Self-emp-inc,237868.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
3.0,Private,146576.0,Masters,14.0,Separated,Prof-specialty,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,141326.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.0,Private,208577.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,3.0,United-States,>50K
1.0,State-gov,182714.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
3.0,Private,261203.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,2.0,Cuba,<=50K
2.0,Federal-gov,81534.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,2.0,0.0,2.0,Philippines,<=50K
0.0,Private,190916.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,140500.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,213902.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,213015.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,2.0,Mexico,<=50K
3.0,Private,85423.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,State-gov,157240.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,Private,209833.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
4.0,Private,310085.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,3.0,2.0,United-States,>50K
3.0,Self-emp-not-inc,43479.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Self-emp-not-inc,155434.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,Private,162282.0,11th,7.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,230704.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,1.0,United-States,<=50K
3.0,Local-gov,353012.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,324629.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.0,Private,180837.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Private,203488.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,176723.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
1.0,Private,162236.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,3.0,United-States,<=50K
0.0,Private,166671.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,2.0,United-States,<=50K
1.0,State-gov,73928.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
3.0,Private,152652.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,4.0,United-States,<=50K
3.0,Private,36228.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Local-gov,122412.0,Bachelors,13.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,202729.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,77572.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Self-emp-not-inc,107682.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,32016.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
0.0,Private,236861.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Self-emp-not-inc,27242.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Self-emp-not-inc,160731.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Self-emp-inc,113530.0,Some-college,10.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Private,174575.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,2.0,United-States,>50K
1.0,,34178.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,291529.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
1.0,Private,265917.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,123397.0,Bachelors,13.0,Divorced,Sales,Other-relative,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,Private,394690.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,2.0,United-States,>50K
1.0,Private,173584.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,2.0,United-States,<=50K
1.0,,293385.0,10th,6.0,Married-civ-spouse,,Wife,Black,Female,0.0,0.0,2.0,United-States,<=50K
0.0,Private,231604.0,11th,7.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
1.0,Private,236396.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
3.0,Private,233511.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,,<=50K
4.0,Private,84726.0,9th,5.0,Divorced,Transport-moving,Own-child,White,Male,0.0,0.0,0.0,United-States,<=50K
0.0,Private,186014.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Federal-gov,138626.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,3.0,United-States,>50K
1.0,Private,183523.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
0.0,,113635.0,HS-grad,9.0,Never-married,,Own-child,White,Male,1.0,0.0,2.0,United-States,<=50K
4.0,State-gov,236596.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.0,United-States,>50K
3.0,Self-emp-not-inc,147989.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
1.0,Private,167159.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
1.0,Private,105788.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
4.0,Private,179579.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
0.0,Private,163870.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
0.0,Private,57512.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
2.0,Private,335973.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,2.0,United-States,<=50K
0.0,Private,203715.0,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
3.0,,204729.0,Some-college,10.0,Widowed,,Unmarried,White,Female,0.0,0.0,2.0,United-States,<=50K
3.0,Private,124356.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
1.0,Private,162442.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,2.0,United-States,>50K
0.0,State-gov,180449.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
2.0,Local-gov,217926.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0.0,0.0,2.0,United-States,<=50K
2.0,Private,115932.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
3.0,Private,135020.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K
1.0,Private,247025.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,2.0,Mexico,<=50K
0.0,Private,173736.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,2.0,,<=50K
3.0,Self-emp-not-inc,32000.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,4.0,0.0,United-States,>50K
3.0,Private,139904.0,9th,5.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,2.0,Dominican-Republic,<=50K
1.0,Private,149347.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
2.0,Private,83411.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
0.0,Private,242736.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
4.0,Private,138502.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,2.0,United-States,>50K
2.0,Private,107850.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.0,0.0,2.0,United-States,>50K
0.0,Private,197193.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
1.0,Local-gov,103925.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
1.0,Private,165930.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
1.0,Private,180574.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,2.0,Germany,<=50K
1.0,State-gov,152035.0,Some-college,10.0,Separated,Tech-support,Own-child,White,Female,0.0,0.0,2.0,United-States,<=50K
2.0,Private,165034.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
2.0,Private,129893.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,3.0,2.0,United-States,>50K
3.0,Self-emp-inc,125892.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,3.0,United-States,<=50K
2.0,Self-emp-inc,280169.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
